Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-60,5,3996,3996,4003,7,7,0,6
Process-61,1,1900,1900,1910,6,10,4,5
Process-62,2,4494,4494,4504,2,10,8,1
Process-63,5,1036,1036,1043,6,7,1,5
Process-64,5,2113,2113,2118,5,5,0,4
Process-65,1,1991,1991,2042,9,51,42,8
Process-66,4,4560,4560,4575,9,15,6,8
Process-67,5,2791,2791,2804,9,13,4,8
Process-68,5,4533,4533,4541,8,8,0,7
Process-69,4,2557,2557,2570,10,13,3,9
Process-70,4,5095,5095,5105,10,10,0,9
Process-71,2,5011,5011,5047,10,36,26,9
Process-72,5,2262,2262,2269,7,7,0,6
Process-73,2,4974,4974,4986,4,12,8,3
Process-74,5,84,84,89,2,5,3,1
Process-75,3,3373,3373,3379,3,6,3,2
Process-76,5,365,365,379,7,14,7,6
Process-77,1,1183,1183,1199,5,16,11,4
Process-78,5,3177,3177,3178,1,1,0,0
Process-79,4,4041,4041,4043,2,2,0,1
Process-80,3,51,51,56,5,5,0,4
Process-81,4,3887,3887,3909,6,22,16,5
Process-82,5,2913,2913,2937,6,24,18,5
Process-83,4,4854,4854,4856,2,2,0,1
Process-84,5,4591,4591,4592,1,1,0,0
Process-85,1,4018,4018,4039,6,21,15,5
Process-86,2,5332,5332,5348,8,16,8,7
Process-87,2,1309,1309,1318,9,9,0,8
Process-88,3,106,106,116,10,10,0,9
Process-89,3,4251,4251,4271,4,20,16,3
Process-90,3,185,185,205,7,20,13,6
Process-91,1,2448,2448,2455,7,7,0,6
Process-92,4,1554,1554,1557,3,3,0,2
Process-93,5,3631,3631,3657,9,26,17,8
Process-94,1,1410,1410,1417,7,7,0,6
Process-95,3,2068,2068,2076,8,8,0,7
Process-96,5,1980,1980,2039,7,59,52,6
Process-97,1,4715,4715,4734,10,19,9,9
Process-98,3,4203,4203,4208,5,5,0,4
Process-99,1,1576,1576,1593,8,17,9,7
Process-100,1,2571,2571,2575,3,4,1,2
Process-101,2,360,360,378,8,18,10,7
Process-102,4,31,31,33,2,2,0,1
Process-103,2,4559,4559,4574,7,15,8,6
Process-104,1,1691,1691,1706,8,15,7,7
Process-105,2,1519,1519,1524,1,5,4,0
Process-106,5,5265,5265,5268,3,3,0,2
Process-107,5,190,190,206,4,16,12,3
Process-108,1,3121,3121,3131,10,10,0,9
Process-109,2,597,597,601,4,4,0,3
Process-110,5,3333,3333,3362,9,29,20,8
Process-111,5,2429,2429,2443,1,14,13,0
Process-112,2,4360,4360,4362,2,2,0,1
Process-113,2,2302,2302,2303,1,1,0,0
Process-114,2,3340,3340,3363,7,23,16,6
Process-115,1,3401,3401,3413,6,12,6,5
Process-116,3,4477,4477,4483,6,6,0,5
Process-117,4,3686,3686,3703,9,17,8,8
Process-118,1,4247,4247,4270,5,23,18,4
Process-119,5,2353,2353,2358,5,5,0,4
Process-120,2,2968,2968,2972,4,4,0,3
Process-121,4,1740,1740,1755,9,15,6,8
Process-122,5,958,958,962,4,4,0,3
Process-123,3,990,990,994,4,4,0,3
Process-124,1,2327,2327,2340,9,13,4,8
Process-125,5,260,260,262,2,2,0,1
Process-126,1,2750,2750,2756,6,6,0,5
Process-127,5,3151,3151,3153,2,2,0,1
Process-128,2,302,302,308,6,6,0,5
Process-129,3,3288,3288,3317,6,29,23,5
Process-130,1,4519,4519,4531,3,12,9,2
Process-131,4,4754,4754,4765,3,11,8,2
Process-132,1,4328,4328,4332,4,4,0,3
Process-133,3,4433,4433,4441,8,8,0,7
Process-134,5,1334,1334,1341,7,7,0,6
Process-135,1,4749,4749,4764,10,15,5,9
Process-136,4,4257,4257,4272,8,15,7,7
Process-137,1,2432,2432,2444,2,12,10,1
Process-138,3,1566,1566,1591,10,25,15,9
Process-139,2,2532,2532,2534,2,2,0,1
Process-140,4,2423,2423,2441,8,18,10,7
Process-141,5,1011,1011,1034,10,23,13,9
Process-142,5,3399,3399,3412,8,13,5,7
Process-143,4,4818,4818,4826,1,8,7,0
Process-144,1,3197,3197,3205,8,8,0,7
Process-145,4,4899,4899,4900,1,1,0,0
Process-146,5,3587,3587,3595,1,8,7,0
Process-147,4,4386,4386,4388,2,2,0,1
Process-148,5,2060,2060,2061,1,1,0,0
Process-149,2,606,606,615,4,9,5,3
Process-150,1,1687,1687,1704,8,17,9,7
Process-151,3,5172,5172,5182,10,10,0,9
Process-152,2,3949,3949,3954,5,5,0,4
Process-153,5,5320,5320,5345,7,25,18,6
Process-154,1,624,624,660,10,36,26,9
Process-155,3,3639,3639,3658,6,19,13,5
Process-156,2,19,19,25,4,6,2,3
Process-157,4,1689,1689,1705,3,16,13,2
Process-158,4,1875,1875,1882,2,7,5,1
Process-159,2,2861,2861,2868,7,7,0,6
Process-160,5,1572,1572,1592,8,20,12,7
Process-161,5,5475,5475,5510,8,35,27,7
Process-162,5,2480,2480,2490,3,10,7,2
Process-163,3,3885,3885,3908,9,23,14,8
Process-164,3,2767,2767,2776,7,9,2,6
Process-165,5,727,727,733,2,6,4,1
Process-166,3,4495,4495,4505,9,10,1,8
Process-167,5,2832,2832,2838,6,6,0,5
Process-168,3,967,967,974,7,7,0,6
Process-169,4,2327,2327,2339,3,12,9,2
Process-170,3,4617,4617,4625,8,8,0,7
Process-171,4,184,184,204,5,20,15,4
Process-172,5,1884,1884,1892,8,8,0,7
Process-173,2,2478,2478,2488,4,10,6,3
Process-174,1,1968,1968,1973,5,5,0,4
Process-175,2,47,47,51,4,4,0,3
Process-176,1,2656,2656,2658,1,2,1,0
Process-177,3,2872,2872,2891,4,19,15,3
Process-178,5,861,861,863,2,2,0,1
Process-179,3,3370,3370,3378,6,8,2,5
Process-180,1,2082,2082,2084,2,2,0,1
Process-181,4,3717,3717,3731,10,14,4,9
Process-182,5,3782,3782,3783,1,1,0,0
Process-183,4,2842,2842,2851,2,9,7,1
Process-184,5,2185,2185,2190,5,5,0,4
Process-185,5,2868,2868,2888,6,20,14,5
Process-186,3,2633,2633,2639,6,6,0,5
Process-187,5,814,814,818,4,4,0,3
Process-188,4,1209,1209,1215,3,6,3,2
Process-189,1,3223,3223,3233,10,10,0,9
Process-190,3,1674,1674,1681,7,7,0,6
Process-191,3,1273,1273,1290,10,17,7,9
Process-192,4,138,138,143,5,5,0,4
Process-193,5,830,830,842,2,12,10,1
Process-194,5,403,403,415,1,12,11,0
Process-195,1,3610,3610,3611,1,1,0,0
Process-196,2,3771,3771,3778,7,7,0,6
Process-197,5,5340,5340,5350,5,10,5,4
Process-198,4,3025,3025,3046,9,21,12,8
Process-199,2,1024,1024,1042,7,18,11,6
Process-200,4,1105,1105,1112,7,7,0,6
Process-201,2,3182,3182,3185,3,3,0,2
Process-202,1,559,559,570,9,11,2,8
Process-203,4,628,628,661,9,33,24,8
Process-204,2,5489,5489,5514,10,25,15,9
Process-205,2,2197,2197,2202,5,5,0,4
Process-206,5,4977,4977,4987,9,10,1,8
Process-207,1,5480,5480,5513,7,33,26,6
Process-208,5,3933,3933,3942,9,9,0,8
Process-209,1,1438,1438,1448,10,10,0,9
Process-210,1,3699,3699,3728,2,29,27,1
Process-211,4,3168,3168,3175,6,7,1,5
Process-212,3,478,478,483,5,5,0,4
Process-213,4,2913,2913,2938,4,25,21,3
Process-214,4,2951,2951,2953,2,2,0,1
Process-215,3,3271,3271,3274,3,3,0,2
Process-216,4,799,799,808,4,9,5,3
Process-217,1,232,232,240,8,8,0,7
Process-218,4,2105,2105,2113,8,8,0,7
Process-219,1,3436,3436,3442,6,6,0,5
Process-220,4,1541,1541,1547,6,6,0,5
Process-221,4,1015,1015,1036,7,21,14,6
Process-222,2,4139,4139,4150,8,11,3,7
Process-223,5,2592,2592,2601,6,9,3,5
Process-224,5,1643,1643,1654,2,11,9,1
Process-225,2,2146,2146,2151,5,5,0,4
Process-226,1,3577,3577,3593,7,16,9,6
Process-227,4,4454,4454,4461,2,7,5,1
Process-228,2,3625,3625,3656,10,31,21,9
Process-229,5,1207,1207,1214,5,7,2,4
Process-230,5,709,709,711,2,2,0,1
Process-231,4,408,408,416,6,8,2,5
Process-232,4,2862,2862,2887,1,25,24,0
Process-233,5,3959,3959,3967,8,8,0,7
Process-234,1,1603,1603,1607,4,4,0,3
Process-235,5,2334,2334,2341,2,7,5,1
Process-236,3,1946,1946,1947,1,1,0,0
Process-237,4,2972,2972,2976,4,4,0,3
Process-238,4,1705,1705,1707,1,2,1,0
Process-239,2,3070,3070,3078,8,8,0,7
Process-240,5,5029,5029,5050,10,21,11,9
Process-241,3,1870,1870,1881,3,11,8,2
Process-242,5,1343,1343,1350,1,7,6,0
Process-243,3,891,891,901,10,10,0,9
Process-244,4,2011,2011,2044,9,33,24,8
Process-245,1,1736,1736,1754,4,18,14,3
Process-246,5,4735,4735,4762,10,27,17,9
Process-247,3,2479,2479,2489,5,10,5,4
Process-248,2,2913,2913,2939,8,26,18,7
Process-249,1,1182,1182,1198,7,16,9,6
Process-250,5,1934,1934,1938,4,4,0,3
Process-251,2,2698,2698,2719,10,21,11,9
Process-252,3,165,165,172,3,7,4,2
Process-253,2,4019,4019,4040,9,21,12,8
Process-254,3,4260,4260,4273,2,13,11,1
Process-255,2,5475,5475,5512,1,37,36,0
Process-256,3,1068,1068,1077,9,9,0,8
Process-257,5,1388,1388,1396,8,8,0,7
Process-258,4,2871,2871,2890,6,19,13,5
Process-259,3,5130,5130,5156,6,26,20,5
Process-260,4,2758,2758,2759,1,1,0,0
Process-261,3,1179,1179,1197,8,18,10,7
Process-262,2,2869,2869,2889,6,20,14,5
Process-263,4,3572,3572,3592,7,20,13,6
Process-264,1,5338,5338,5349,2,11,9,1
Process-265,2,830,830,843,10,13,3,9
Process-266,2,5037,5037,5051,8,14,6,7
Process-267,5,2664,2664,2668,4,4,0,3
Process-268,4,4812,4812,4825,9,13,4,8
Process-269,5,461,461,462,1,1,0,0
Process-270,5,2364,2364,2367,3,3,0,2
Process-271,2,89,89,90,1,1,0,0
Process-272,4,606,606,614,5,8,3,4
Process-273,2,822,822,824,2,2,0,1
Process-274,2,1868,1868,1880,6,12,6,5
Process-275,5,4924,4924,4932,8,8,0,7
Process-276,5,1083,1083,1090,7,7,0,6
Process-277,2,329,329,344,6,15,9,5
Process-278,2,1054,1054,1055,1,1,0,0
Process-279,2,268,268,273,5,5,0,4
Process-280,4,4580,4580,4590,10,10,0,9
Process-281,3,2902,2902,2935,9,33,24,8
Process-282,1,3159,3159,3168,9,9,0,8
Process-283,4,177,177,184,7,7,0,6
Process-284,4,1343,1343,1351,7,8,1,6
Process-285,4,2771,2771,2777,3,6,3,2
Process-286,3,579,579,582,3,3,0,2
Process-287,2,2908,2908,2936,10,28,18,9
Process-288,4,3445,3445,3456,7,11,4,6
Process-289,2,788,788,806,9,18,9,8
Process-290,4,2413,2413,2417,4,4,0,3
Process-291,2,2304,2304,2306,2,2,0,1
Process-292,4,5424,5424,5431,7,7,0,6
Process-293,4,4598,4598,4599,1,1,0,0
Process-294,5,2014,2014,2045,8,31,23,7
Process-295,2,127,127,131,4,4,0,3
Process-296,2,3006,3006,3013,7,7,0,6
Process-297,5,4718,4718,4735,10,17,7,9
Process-298,2,4820,4820,4827,5,7,2,4
Process-299,3,3798,3798,3807,9,9,0,8
Process-300,1,2510,2510,2511,1,1,0,0
Process-301,2,2991,2991,2996,5,5,0,4
Process-302,1,909,909,912,3,3,0,2
Process-303,3,4211,4211,4220,9,9,0,8
Process-304,3,3867,3867,3873,6,6,0,5
Process-305,1,1269,1269,1289,9,20,11,8
Process-306,2,2248,2248,2249,1,1,0,0
Process-307,1,1725,1725,1734,9,9,0,8
Process-308,4,191,191,207,7,16,9,6
Process-309,1,2705,2705,2720,5,15,10,4
Process-310,5,1858,1858,1878,10,20,10,9
Process-311,1,4015,4015,4038,10,23,13,9
Process-312,5,41,41,43,2,2,0,1
Process-313,2,4392,4392,4399,7,7,0,6
Process-314,5,3526,3526,3532,6,6,0,5
Process-315,5,914,914,925,2,11,9,1
Process-316,1,1169,1169,1177,8,8,0,7
Process-317,5,1864,1864,1879,3,15,12,2
Process-318,2,334,334,345,8,11,3,7
Process-319,1,3889,3889,3910,10,21,11,9
Process-320,2,3586,3586,3594,1,8,7,0
Process-321,2,3037,3037,3047,9,10,1,8
Process-322,2,4951,4951,4956,5,5,0,4
Process-323,4,2398,2398,2400,2,2,0,1
Process-324,5,163,163,171,3,8,5,2
Process-325,4,2559,2559,2571,3,12,9,2
Process-326,5,2788,2788,2803,7,15,8,6
Process-327,2,676,676,692,8,16,8,7
Process-328,2,1905,1905,1911,5,6,1,4
Process-329,4,915,915,926,10,11,1,9
Process-330,3,4233,4233,4267,6,34,28,5
Process-331,1,2512,2512,2516,4,4,0,3
Process-332,4,5306,5306,5315,9,9,0,8
Process-333,1,1164,1164,1169,5,5,0,4
Process-334,5,2496,2496,2501,5,5,0,4
Process-335,4,1394,1394,1397,1,3,2,0
Process-336,2,637,637,662,8,25,17,7
Process-337,4,721,721,732,10,11,1,9
Process-338,5,5323,5323,5346,7,23,16,6
Process-339,4,78,78,88,9,10,1,8
Process-340,1,1798,1798,1806,8,8,0,7
Process-341,5,159,159,170,7,11,4,6
Process-342,4,3111,3111,3114,3,3,0,2
Process-343,1,1634,1634,1653,6,19,13,5
Process-344,3,3288,3288,3316,10,28,18,9
Process-345,3,5248,5248,5251,3,3,0,2
Process-346,1,4521,4521,4532,10,11,1,9
Process-347,5,699,699,708,9,9,0,8
Process-348,1,4886,4886,4897,6,11,5,5
Process-349,3,1366,1366,1375,9,9,0,8
Process-350,3,4282,4282,4284,2,2,0,1
Process-351,2,5475,5475,5511,6,36,30,5
Process-352,3,1580,1580,1594,1,14,13,0
Process-353,2,4660,4660,4664,4,4,0,3
Process-354,5,3708,3708,3730,9,22,13,8
Process-355,1,4094,4094,4098,4,4,0,3
Process-356,1,2235,2235,2243,8,8,0,7
Process-357,5,2591,2591,2600,3,9,6,2
Process-358,1,3697,3697,3727,2,30,28,1
Process-359,4,244,244,251,7,7,0,6
Process-360,5,1015,1015,1035,2,20,18,1
Process-361,5,1986,1986,2041,10,55,45,9
Process-362,2,3021,3021,3037,8,16,8,7
Process-363,5,5021,5021,5049,2,28,26,1
Process-364,5,5498,5498,5515,8,17,9,7
Process-365,1,4153,4153,4157,4,4,0,3
Process-366,5,4898,4898,4899,1,1,0,0
Process-367,4,4404,4404,4411,7,7,0,6
Process-368,2,368,368,380,5,12,7,4
Process-369,4,2648,2648,2656,6,8,2,5
Process-370,4,3287,3287,3314,3,27,24,2
Process-371,1,4244,4244,4269,6,25,19,5
Process-372,5,3537,3537,3547,10,10,0,9
Process-373,1,2001,2001,2043,9,42,33,8
Process-374,1,5015,5015,5048,10,33,23,9
Process-375,5,400,400,414,9,14,5,8
Process-376,5,4742,4742,4763,7,21,14,6
Process-377,3,2559,2559,2574,2,15,13,1
Process-378,4,2427,2427,2442,10,15,5,9
Process-379,2,5129,5129,5155,8,26,18,7
Process-380,5,1150,1150,1160,10,10,0,9
Process-381,2,621,621,659,8,38,30,7
Process-382,5,2841,2841,2850,8,9,1,7
Process-383,2,1781,1781,1789,8,8,0,7
Process-384,4,2025,2025,2047,7,22,15,6
Process-385,5,1623,1623,1626,3,3,0,2
Process-386,3,941,941,946,5,5,0,4
Process-387,4,2711,2711,2721,8,10,2,7
Process-388,5,59,59,74,7,15,8,6
Process-389,5,1278,1278,1291,3,13,10,2
Process-390,5,5351,5351,5353,2,2,0,1
Process-391,1,1836,1836,1845,9,9,0,8
Process-392,1,4201,4201,4202,1,1,0,0
Process-393,5,3689,3689,3704,7,15,8,6
Process-394,2,341,341,346,3,5,2,2
Process-395,2,1221,1221,1222,1,1,0,0
Process-396,5,3281,3281,3286,5,5,0,4
Process-397,2,4146,4146,4151,4,5,1,3
Process-398,1,2163,2163,2172,9,9,0,8
Process-399,1,1518,1518,1523,5,5,0,4
Process-400,5,3333,3333,3361,2,28,26,1
