Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-50,2,1145,1145,1183,5,38,33,1
Process-51,3,2214,2214,2220,6,6,0,1
Process-52,5,406,406,414,6,8,2,1
Process-53,5,1977,1977,1979,2,2,0,0
Process-54,1,4472,4472,4480,8,8,0,2
Process-55,4,1775,1775,1777,2,2,0,0
Process-56,2,3316,3316,3317,1,1,0,0
Process-57,3,3193,3193,3196,3,3,0,0
Process-58,3,2077,2077,2090,3,13,10,0
Process-59,3,671,671,696,8,25,17,2
Process-60,1,2978,2978,2984,2,6,4,0
Process-61,4,2205,2205,2210,5,5,0,1
Process-62,5,1021,1021,1027,5,6,1,1
Process-63,1,2890,2890,2897,7,7,0,2
Process-64,2,3878,3878,3880,2,2,0,0
Process-65,5,2695,2695,2710,7,15,8,2
Process-66,1,2753,2753,2754,1,1,0,0
Process-67,2,2556,2556,2563,3,7,4,0
Process-68,4,4236,4236,4238,2,2,0,0
Process-69,3,4504,4504,4506,2,2,0,0
Process-70,2,3527,3527,3535,8,8,0,2
Process-71,2,917,917,925,8,8,0,2
Process-72,3,3020,3020,3032,10,12,2,3
Process-73,5,283,283,285,2,2,0,0
Process-74,3,4140,4140,4145,5,5,0,1
Process-75,1,4367,4367,4377,10,10,0,3
Process-76,1,4253,4253,4260,7,7,0,2
Process-77,4,1731,1731,1735,4,4,0,1
Process-78,5,783,783,786,3,3,0,0
Process-79,1,3353,3353,3362,9,9,0,2
Process-80,4,3754,3754,3757,2,3,1,0
Process-81,2,1095,1095,1104,5,9,4,1
Process-82,4,4004,4004,4023,10,19,9,3
Process-83,4,1745,1745,1748,3,3,0,0
Process-84,3,5382,5382,5394,10,12,2,3
Process-85,2,2727,2727,2734,7,7,0,2
Process-86,5,2144,2144,2154,3,10,7,0
Process-87,1,3583,3583,3590,7,7,0,2
Process-88,1,3050,3050,3051,1,1,0,0
Process-89,5,4622,4622,4631,9,9,0,2
Process-90,4,4485,4485,4486,1,1,0,0
Process-91,5,5363,5363,5365,2,2,0,0
Process-92,1,2901,2901,2910,6,9,3,1
Process-93,3,1615,1615,1632,10,17,7,3
Process-94,1,5045,5045,5073,8,28,20,2
Process-95,1,3688,3688,3714,8,26,18,2
Process-96,5,2939,2939,2941,2,2,0,0
Process-97,3,5221,5221,5225,1,4,3,0
Process-98,3,546,546,548,2,2,0,0
Process-99,4,3446,3446,3451,5,5,0,1
Process-100,3,2547,2547,2557,10,10,0,3
Process-101,5,3695,3695,3711,8,16,8,2
Process-102,4,4833,4833,4841,8,8,0,2
Process-103,1,2585,2585,2586,1,1,0,0
Process-104,1,2340,2340,2385,6,45,39,1
Process-105,4,319,319,324,5,5,0,1
Process-106,2,4129,4129,4132,3,3,0,0
Process-107,1,5495,5495,5498,3,3,0,0
Process-108,5,3920,3920,3927,7,7,0,2
Process-109,4,671,671,691,8,20,12,2
Process-110,3,674,674,686,9,12,3,2
Process-111,4,484,484,498,8,14,6,2
Process-112,1,3228,3228,3243,10,15,5,3
Process-113,1,74,74,75,1,1,0,0
Process-114,4,466,466,475,9,9,0,2
Process-115,1,929,929,932,2,3,1,0
Process-116,4,1451,1451,1457,2,6,4,0
Process-117,2,4771,4771,4774,3,3,0,0
Process-118,3,845,845,849,3,4,1,0
Process-119,4,5138,5138,5148,10,10,0,3
Process-120,5,3889,3889,3898,9,9,0,2
Process-121,2,3687,3687,3694,4,7,3,1
Process-122,4,3714,3714,3721,7,7,0,2
Process-123,2,2902,2902,2911,4,9,5,1
Process-124,5,4820,4820,4827,7,7,0,2
Process-125,3,5054,5054,5064,6,10,4,1
Process-126,3,4794,4794,4802,8,8,0,2
Process-127,4,128,128,129,1,1,0,0
Process-128,2,2183,2183,2211,7,28,21,2
Process-129,2,2671,2671,2691,7,20,13,2
Process-130,5,5037,5037,5041,4,4,0,1
Process-131,4,4318,4318,4335,7,17,10,2
Process-132,1,4343,4343,4365,10,22,12,3
Process-133,1,4216,4216,4222,6,6,0,1
Process-134,4,5257,5257,5261,4,4,0,1
Process-135,2,3970,3970,3976,6,6,0,1
Process-136,1,5357,5357,5359,2,2,0,0
Process-137,4,874,874,875,1,1,0,0
Process-138,4,3371,3371,3377,4,6,2,1
Process-139,4,1806,1806,1814,8,8,0,2
Process-140,1,2357,2357,2375,4,18,14,1
Process-141,4,1521,1521,1528,4,7,3,1
Process-142,3,394,394,402,8,8,0,2
Process-143,1,446,446,452,3,6,3,0
Process-144,3,179,179,182,3,3,0,0
Process-145,3,3,3,4,1,1,0,0
Process-146,2,1157,1157,1188,5,31,26,1
Process-147,4,3749,3749,3752,3,3,0,0
Process-148,5,2191,2191,2199,8,8,0,2
Process-149,3,5370,5370,5371,1,1,0,0
Process-150,3,4745,4745,4754,9,9,0,2
Process-151,2,5226,5226,5245,10,19,9,3
Process-152,5,1338,1338,1356,9,18,9,2
Process-153,5,2516,2516,2530,8,14,6,2
Process-154,4,5013,5013,5016,3,3,0,0
Process-155,1,1747,1747,1752,4,5,1,1
Process-156,4,1636,1636,1642,6,6,0,1
Process-157,2,4312,4312,4315,3,3,0,0
Process-158,5,1548,1548,1550,2,2,0,0
Process-159,2,3056,3056,3068,9,12,3,2
Process-160,4,3274,3274,3284,10,10,0,3
Process-161,2,5269,5269,5273,4,4,0,1
Process-162,2,5201,5201,5206,5,5,0,1
Process-163,5,1240,1240,1250,9,10,1,2
Process-164,4,5337,5337,5348,9,11,2,2
Process-165,1,3954,3954,3962,8,8,0,2
Process-166,4,5298,5298,5313,9,15,6,2
Process-167,2,4117,4117,4125,8,8,0,2
Process-168,4,1236,1236,1241,5,5,0,1
Process-169,5,567,567,574,4,7,3,1
Process-170,5,5459,5459,5463,4,4,0,1
Process-171,5,1143,1143,1178,10,35,25,3
Process-172,3,1365,1365,1371,6,6,0,1
Process-173,2,1694,1694,1711,5,17,12,1
Process-174,2,843,843,856,10,13,3,3
Process-175,4,1690,1690,1708,7,18,11,2
Process-176,5,5229,5229,5233,4,4,0,1
Process-177,1,1406,1406,1415,9,9,0,2
Process-178,4,1292,1292,1299,7,7,0,2
Process-179,2,443,443,449,6,6,0,1
Process-180,3,2526,2526,2542,9,16,7,2
Process-181,3,4322,4322,4331,4,9,5,1
Process-182,1,3501,3501,3511,7,10,3,2
Process-183,4,5170,5170,5172,2,2,0,0
Process-184,1,2543,2543,2546,3,3,0,0
Process-185,2,927,927,934,5,7,2,1
Process-186,4,3287,3287,3292,5,5,0,1
Process-187,5,1928,1928,1936,8,8,0,2
Process-188,3,3663,3663,3665,1,2,1,0
Process-189,4,1675,1675,1683,6,8,2,1
Process-190,3,2497,2497,2501,4,4,0,1
Process-191,5,2703,2703,2712,5,9,4,1
Process-192,5,3751,3751,3761,7,10,3,2
Process-193,2,331,331,338,6,7,1,1
Process-194,1,1333,1333,1358,8,25,17,2
Process-195,5,991,991,1012,8,21,13,2
Process-196,5,5048,5048,5066,5,18,13,1
Process-197,3,3217,3217,3218,1,1,0,0
Process-198,2,3321,3321,3331,10,10,0,3
Process-199,2,5319,5319,5322,3,3,0,0
Process-200,4,3374,3374,3391,8,17,9,2
Process-201,4,4609,4609,4612,3,3,0,0
Process-202,4,1085,1085,1088,3,3,0,0
Process-203,4,2327,2327,2368,10,41,31,3
Process-204,1,4098,4098,4104,6,6,0,1
Process-205,5,2295,2295,2305,3,10,7,0
Process-206,1,707,707,715,8,8,0,2
Process-207,5,2329,2329,2361,10,32,22,3
Process-208,3,1247,1247,1259,9,12,3,2
Process-209,4,2669,2669,2687,9,18,9,2
Process-210,1,557,557,576,8,19,11,2
Process-211,5,4651,4651,4661,10,10,0,3
Process-212,1,2019,2019,2033,10,14,4,3
Process-213,5,4351,4351,4352,1,1,0,0
Process-214,1,1272,1272,1274,2,2,0,0
Process-215,4,3415,3415,3423,8,8,0,2
Process-216,4,1159,1159,1171,6,12,6,1
Process-217,3,3809,3809,3813,2,4,2,0
Process-218,3,993,993,997,3,4,1,0
Process-219,4,615,615,619,4,4,0,1
Process-220,3,1572,1572,1580,8,8,0,2
Process-221,1,3654,3654,3673,8,19,11,2
Process-222,2,1660,1660,1669,9,9,0,2
Process-223,3,2566,2566,2573,5,7,2,1
Process-224,1,1233,1233,1260,4,27,23,1
Process-225,2,5417,5417,5427,7,10,3,2
Process-226,1,3367,3367,3371,3,4,1,0
Process-227,5,2075,2075,2077,1,2,1,0
Process-228,4,3808,3808,3817,7,9,2,2
Process-229,5,3505,3505,3510,3,5,2,0
Process-230,1,1538,1538,1548,10,10,0,3
Process-231,3,1093,1093,1110,9,17,8,2
Process-232,4,1672,1672,1674,2,2,0,0
Process-233,2,3852,3852,3858,6,6,0,1
Process-234,4,9,9,15,6,6,0,1
Process-235,4,2302,2302,2314,6,12,6,1
Process-236,2,3100,3100,3103,3,3,0,0
Process-237,3,2506,2506,2512,6,6,0,1
Process-238,5,4325,4325,4339,7,14,7,2
Process-239,2,4527,4527,4534,7,7,0,2
Process-240,5,5439,5439,5452,9,13,4,2
Process-241,4,3440,3440,3442,2,2,0,0
Process-242,1,1247,1247,1266,6,19,13,1
Process-243,5,4871,4871,4876,5,5,0,1
Process-244,1,699,699,702,3,3,0,0
Process-245,2,892,892,895,3,3,0,0
Process-246,1,3787,3787,3793,4,6,2,1
Process-247,3,2590,2590,2599,9,9,0,2
Process-248,5,4454,4454,4456,2,2,0,0
Process-249,3,1208,1208,1223,10,15,5,3
Process-250,5,1216,1216,1231,5,15,10,1
Process-251,4,5345,5345,5350,2,5,3,0
Process-252,5,2308,2308,2323,9,15,6,2
Process-253,5,2349,2349,2357,2,8,6,0
Process-254,5,1677,1677,1680,2,3,1,0
Process-255,2,5063,5063,5071,2,8,6,0
Process-256,5,1864,1864,1869,5,5,0,1
Process-257,5,5444,5444,5449,4,5,1,1
Process-258,2,1154,1154,1181,6,27,21,1
Process-259,1,1477,1477,1484,6,7,1,1
Process-260,2,3204,3204,3213,9,9,0,2
Process-261,2,1339,1339,1350,8,11,3,2
Process-262,1,4596,4596,4601,5,5,0,1
Process-263,4,2607,2607,2613,6,6,0,1
Process-264,2,5474,5474,5476,2,2,0,0
Process-265,1,592,592,598,6,6,0,1
Process-266,4,4766,4766,4771,5,5,0,1
Process-267,5,5322,5322,5326,4,4,0,1
Process-268,4,3875,3875,3881,4,6,2,1
Process-269,4,3383,3383,3394,9,11,2,2
Process-270,2,3829,3829,3832,3,3,0,0
Process-271,2,5144,5144,5161,7,17,10,2
Process-272,3,1691,1691,1709,7,18,11,2
Process-273,2,3961,3961,3963,1,2,1,0
Process-274,4,19,19,21,2,2,0,0
Process-275,5,5238,5238,5250,5,12,7,1
Process-276,1,2327,2327,2400,10,73,63,3
Process-277,4,2466,2466,2473,7,7,0,2
Process-278,5,2638,2638,2642,4,4,0,1
Process-279,1,278,278,303,10,25,15,3
Process-280,3,2131,2131,2151,3,20,17,0
Process-281,1,994,994,1021,9,27,18,2
Process-282,3,2125,2125,2140,9,15,6,2
Process-283,3,5048,5048,5054,6,6,0,1
Process-284,4,4861,4861,4868,7,7,0,2
Process-285,3,1296,1296,1303,4,7,3,1
Process-286,2,4753,4753,4762,8,9,1,2
Process-287,2,3801,3801,3808,7,7,0,2
Process-288,3,1438,1438,1439,1,1,0,0
Process-289,3,3640,3640,3642,2,2,0,0
Process-290,1,2182,2182,2191,9,9,0,2
Process-291,5,5088,5088,5091,3,3,0,0
Process-292,3,5164,5164,5180,7,16,9,2
Process-293,1,3036,3036,3042,6,6,0,1
Process-294,1,2680,2680,2714,5,34,29,1
Process-295,4,3552,3552,3555,3,3,0,0
Process-296,5,3917,3917,3918,1,1,0,0
Process-297,4,3491,3491,3500,8,9,1,2
Process-298,1,1034,1034,1035,1,1,0,0
Process-299,5,3654,3654,3664,9,10,1,2
Process-300,3,2985,2985,2989,4,4,0,1
Process-301,2,1737,1737,1741,4,4,0,1
Process-302,2,2717,2717,2725,8,8,0,2
Process-303,3,5142,5142,5160,6,18,12,1
Process-304,4,2955,2955,2964,8,9,1,2
Process-305,3,5074,5074,5076,2,2,0,0
Process-306,1,1718,1718,1724,6,6,0,1
Process-307,5,5000,5000,5010,4,10,6,1
Process-308,4,104,104,114,10,10,0,3
Process-309,1,866,866,873,6,7,1,1
Process-310,3,1628,1628,1635,3,7,4,0
Process-311,2,2306,2306,2379,10,73,63,3
Process-312,5,1141,1141,1155,5,14,9,1
Process-313,3,3786,3786,3789,3,3,0,0
Process-314,3,4742,4742,4745,3,3,0,0
Process-315,5,4001,4001,4008,4,7,3,1
Process-316,4,1268,1268,1270,2,2,0,0
Process-317,4,1103,1103,1107,3,4,1,0
Process-318,4,4331,4331,4344,8,13,5,2
Process-319,4,3476,3476,3481,5,5,0,1
Process-320,3,3903,3903,3907,3,4,1,0
Process-321,1,3874,3874,3875,1,1,0,0
Process-322,1,968,968,972,4,4,0,1
Process-323,4,859,859,867,8,8,0,2
Process-324,3,4384,4384,4390,6,6,0,1
Process-325,4,4804,4804,4809,5,5,0,1
Process-326,1,1611,1611,1619,8,8,0,2
Process-327,4,4947,4947,4953,6,6,0,1
Process-328,5,4547,4547,4550,3,3,0,0
Process-329,5,2131,2131,2146,10,15,5,3
Process-330,3,2362,2362,2390,8,28,20,2
Process-331,1,740,740,746,6,6,0,1
Process-332,2,2923,2923,2932,9,9,0,2
Process-333,5,2790,2790,2799,9,9,0,2
Process-334,2,3690,3690,3700,6,10,4,1
Process-335,2,1641,1641,1652,10,11,1,3
Process-336,3,2321,2321,2328,5,7,2,1
Process-337,3,1037,1037,1045,8,8,0,2
Process-338,1,353,353,361,8,8,0,2
Process-339,3,4400,4400,4405,5,5,0,1
Process-340,2,289,289,299,8,10,2,2
Process-341,4,4636,4636,4640,4,4,0,1
Process-342,2,3705,3705,3712,1,7,6,0
Process-343,3,3018,3018,3028,4,10,6,1
Process-344,5,5213,5213,5215,2,2,0,0
Process-345,4,3647,3647,3655,8,8,0,2
Process-346,1,427,427,432,5,5,0,1
Process-347,4,3548,3548,3551,3,3,0,0
Process-348,3,281,281,283,2,2,0,0
Process-349,4,2550,2550,2568,8,18,10,2
Process-350,3,325,325,332,7,7,0,2
Process-351,2,3231,3231,3236,5,5,0,1
Process-352,2,1155,1155,1186,6,31,25,1
Process-353,4,96,96,103,7,7,0,2
Process-354,5,2919,2919,2920,1,1,0,0
Process-355,4,483,483,493,7,10,3,2
Process-356,5,1781,1781,1794,10,13,3,3
Process-357,1,1314,1314,1326,9,12,3,2
Process-358,1,5102,5102,5104,2,2,0,0
Process-359,1,1449,1449,1460,9,11,2,2
Process-360,4,560,560,570,7,10,3,2
Process-361,1,5154,5154,5179,10,25,15,3
Process-362,5,5301,5301,5310,6,9,3,1
Process-363,2,1692,1692,1707,2,15,13,0
Process-364,2,1147,1147,1159,4,12,8,1
Process-365,3,3558,3558,3565,7,7,0,2
Process-366,2,1215,1215,1232,7,17,10,2
Process-367,5,3482,3482,3490,8,8,0,2
Process-368,2,1626,1626,1636,4,10,6,1
Process-369,2,4170,4170,4179,9,9,0,2
Process-370,3,2009,2009,2026,5,17,12,1
Process-371,1,1118,1118,1128,10,10,0,3
Process-372,2,3060,3060,3073,5,13,8,1
Process-373,5,2801,2801,2806,5,5,0,1
Process-374,5,4286,4286,4290,4,4,0,1
Process-375,5,2294,2294,2302,8,8,0,2
Process-376,4,2786,2786,2790,4,4,0,1
Process-377,2,4429,4429,4439,10,10,0,3
Process-378,2,5227,5227,5238,5,11,6,1
Process-379,2,5116,5116,5118,2,2,0,0
Process-380,2,1004,1004,1022,7,18,11,2
Process-381,5,4772,4772,4775,1,3,2,0
Process-382,1,5329,5329,5345,10,16,6,3
Process-383,5,984,984,990,6,6,0,1
Process-384,3,4676,4676,4685,9,9,0,2
Process-385,4,718,718,727,9,9,0,2
Process-386,1,4948,4948,4961,8,13,5,2
Process-387,2,5410,5410,5423,10,13,3,3
Process-388,1,3063,3063,3078,8,15,7,2
Process-389,5,1876,1876,1879,3,3,0,0
Process-390,5,2009,2009,2021,9,12,3,2
Process-391,2,3612,3612,3618,6,6,0,1
Process-392,5,2235,2235,2236,1,1,0,0
Process-393,5,4847,4847,4852,5,5,0,1
Process-394,5,1785,1785,1800,9,15,6,2
Process-395,2,2687,2687,2700,6,13,7,1
Process-396,2,1961,1961,1970,9,9,0,2
Process-397,2,2782,2782,2786,4,4,0,1
Process-398,3,1476,1476,1478,2,2,0,0
Process-399,3,1209,1209,1216,2,7,5,0
Process-400,3,2063,2063,2076,7,13,6,2
