Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-87,3,3220,3220,3275,3,55,52,1
Process-88,2,4019,4019,4035,2,16,14,0
Process-89,3,704,704,736,9,32,23,4
Process-90,4,2542,2542,2554,5,12,7,2
Process-91,2,119,119,184,6,65,59,2
Process-92,5,2854,2854,2857,2,3,1,0
Process-93,4,376,376,404,2,28,26,0
Process-94,2,805,805,827,2,22,20,0
Process-95,4,3266,3266,3311,3,45,42,1
Process-96,5,2089,2089,2191,9,102,93,4
Process-97,5,117,117,164,5,47,42,2
Process-98,4,2858,2858,2871,7,13,6,3
Process-99,3,3392,3392,3523,8,131,123,3
Process-100,3,862,862,875,3,13,10,1
Process-101,5,715,715,722,2,7,5,0
Process-102,2,555,555,610,6,55,49,2
Process-103,2,315,315,416,6,101,95,2
Process-104,4,4476,4476,4670,7,194,187,3
Process-105,3,4976,4976,5059,5,83,78,2
Process-106,4,4190,4190,4202,2,12,10,0
Process-107,3,1402,1402,1506,5,104,99,2
Process-108,4,1108,1108,1202,6,94,88,2
Process-109,3,1661,1661,1693,6,32,26,2
Process-110,4,4182,4182,4208,4,26,22,1
Process-111,5,4340,4340,4407,6,67,61,2
Process-112,5,4536,4536,4639,3,103,100,1
Process-113,1,5409,5409,5435,5,26,21,2
Process-114,2,5289,5289,5391,7,102,95,3
Process-115,4,3148,3148,3215,3,67,64,1
Process-116,3,1503,1503,1531,2,28,26,0
Process-117,1,25,25,32,1,7,6,0
Process-118,2,1229,1229,1359,6,130,124,2
Process-119,1,4582,4582,4812,9,230,221,4
Process-120,3,1187,1187,1402,10,215,205,4
Process-121,5,1564,1564,1634,5,70,65,2
Process-122,1,1284,1284,1482,7,198,191,3
Process-123,3,4599,4599,4734,6,135,129,2
Process-124,5,5283,5283,5346,5,63,58,2
Process-125,1,5450,5450,5457,2,7,5,0
Process-126,3,1054,1054,1081,2,27,25,0
Process-127,4,1867,1867,2066,9,199,190,4
Process-128,1,246,246,362,6,116,110,2
Process-129,5,411,411,431,2,20,18,0
Process-130,5,4911,4911,4947,1,36,35,0
Process-131,3,72,72,121,7,49,42,3
Process-132,3,4431,4431,4512,3,81,78,1
Process-133,5,1184,1184,1250,4,66,62,1
Process-134,5,2328,2328,2348,9,20,11,4
Process-135,3,4706,4706,4746,1,40,39,0
Process-136,3,219,219,321,6,102,96,2
Process-137,4,4097,4097,4129,9,32,23,4
Process-138,2,429,429,450,2,21,19,0
Process-139,3,2212,2212,2224,9,12,3,4
Process-140,2,3438,3438,3480,1,42,41,0
Process-141,1,4768,4768,4861,3,93,90,1
Process-142,1,1625,1625,1658,4,33,29,1
Process-143,3,264,264,365,5,101,96,2
Process-144,5,2600,2600,2625,7,25,18,3
Process-145,4,5341,5341,5412,9,71,62,4
Process-146,5,3512,3512,3618,7,106,99,3
Process-147,5,5174,5174,5210,1,36,35,0
Process-148,1,237,237,378,7,141,134,3
Process-149,2,207,207,345,7,138,131,3
Process-150,4,3006,3006,3042,5,36,31,2
Process-151,2,5318,5318,5406,8,88,80,3
Process-152,1,4298,4298,4367,6,69,63,2
Process-153,3,5328,5328,5378,3,50,47,1
Process-154,5,4172,4172,4218,9,46,37,4
Process-155,4,677,677,699,5,22,17,2
Process-156,5,3933,3933,3947,7,14,7,3
Process-157,1,4529,4529,4642,3,113,110,1
Process-158,2,2334,2334,2361,5,27,22,2
Process-159,1,592,592,611,1,19,18,0
Process-160,5,436,436,508,7,72,65,3
Process-161,2,5457,5457,5482,9,25,16,4
Process-162,1,5267,5267,5322,3,55,52,1
Process-163,1,5393,5393,5422,6,29,23,2
Process-164,2,353,353,429,5,76,71,2
Process-165,5,3530,3530,3567,1,37,36,0
Process-166,3,2476,2476,2484,8,8,0,3
Process-167,4,593,593,649,10,56,46,4
Process-168,1,312,312,455,9,143,134,4
Process-169,1,511,511,563,3,52,49,1
Process-170,5,1540,1540,1595,3,55,52,1
Process-171,3,2826,2826,2855,9,29,20,4
Process-172,3,1083,1083,1229,10,146,136,4
Process-173,1,1114,1114,1182,3,68,65,1
Process-174,5,728,728,735,2,7,5,0
Process-175,1,58,58,77,9,19,10,4
Process-176,3,3317,3317,3399,8,82,74,3
Process-177,5,3195,3195,3248,4,53,49,1
Process-178,3,3819,3819,3829,8,10,2,3
Process-179,5,5021,5021,5142,9,121,112,4
Process-180,1,968,968,984,8,16,8,3
Process-181,5,1838,1838,2046,9,208,199,4
Process-182,5,3915,3915,3921,6,6,0,2
Process-183,5,4042,4042,4050,1,8,7,0
Process-184,2,4763,4763,4961,10,198,188,4
Process-185,2,642,642,689,10,47,37,4
Process-186,4,931,931,939,4,8,4,1
Process-187,3,2701,2701,2714,1,13,12,0
Process-188,3,3655,3655,3664,2,9,7,0
Process-189,3,3409,3409,3574,9,165,156,4
Process-190,5,265,265,331,3,66,63,1
Process-191,5,1520,1520,1603,5,83,78,2
Process-192,5,3112,3112,3210,6,98,92,2
Process-193,2,2680,2680,2708,4,28,24,1
Process-194,1,2678,2678,2696,1,18,17,0
Process-195,1,435,435,521,8,86,78,3
Process-196,2,1716,1716,1846,7,130,123,3
Process-197,5,1793,1793,1826,1,33,32,0
Process-198,4,1707,1707,1814,8,107,99,3
Process-199,2,2098,2098,2173,6,75,69,2
Process-200,5,1983,1983,2055,3,72,69,1
Process-201,4,3642,3642,3662,3,20,17,1
Process-202,3,5166,5166,5202,1,36,35,0
Process-203,5,4071,4071,4091,6,20,14,2
Process-204,1,956,956,970,3,14,11,1
Process-205,2,5296,5296,5325,1,29,28,0
Process-206,4,4479,4479,4678,7,199,192,3
Process-207,5,4548,4548,4656,3,108,105,1
Process-208,4,4744,4744,4788,2,44,42,0
Process-209,3,1882,1882,1928,1,46,45,0
Process-210,4,1010,1010,1096,8,86,78,3
Process-211,4,1084,1084,1240,9,156,147,4
Process-212,2,1654,1654,1723,10,69,59,4
Process-213,1,1135,1135,1298,8,163,155,3
Process-214,1,4129,4129,4162,8,33,25,3
Process-215,5,5130,5130,5216,6,86,80,2
Process-216,4,3935,3935,3998,9,63,54,4
Process-217,3,2988,2988,3031,9,43,34,4
Process-218,3,3941,3941,4020,9,79,70,4
Process-219,2,1504,1504,1624,7,120,113,3
Process-220,3,3454,3454,3495,2,41,39,0
Process-221,1,1849,1849,1945,4,96,92,1
Process-222,5,4823,4823,4867,2,44,42,0
Process-223,3,2768,2768,2815,8,47,39,3
Process-224,3,4118,4118,4130,1,12,11,0
Process-225,1,2549,2549,2564,6,15,9,2
Process-226,5,795,795,864,9,69,60,4
Process-227,1,753,753,781,4,28,24,1
Process-228,1,3562,3562,3592,1,30,29,0
Process-229,4,2611,2611,2619,2,8,6,0
Process-230,5,4881,4881,5010,8,129,121,3
Process-231,4,5466,5466,5497,5,31,26,2
Process-232,3,3004,3004,3091,10,87,77,4
Process-233,1,1799,1799,2027,10,228,218,4
Process-234,3,1005,1005,1113,9,108,99,4
Process-235,2,4410,4410,4486,3,76,73,1
Process-236,1,3919,3919,3925,4,6,2,1
Process-237,3,2048,2048,2150,8,102,94,3
Process-238,2,3354,3354,3439,7,85,78,3
Process-239,2,84,84,124,5,40,35,2
Process-240,4,2704,2704,2733,3,29,26,1
Process-241,4,1701,1701,1772,6,71,65,2
Process-242,5,3574,3574,3640,8,66,58,3
Process-243,3,1532,1532,1592,4,60,56,1
Process-244,5,4096,4096,4106,3,10,7,1
Process-245,4,1259,1259,1444,8,185,177,3
Process-246,2,4966,4966,5002,1,36,35,0
Process-247,3,5146,5146,5214,4,68,64,1
Process-248,2,5478,5478,5523,10,45,35,4
Process-249,1,4670,4670,4887,9,217,208,4
Process-250,4,1351,1351,1445,3,94,91,1
Process-251,2,3322,3322,3345,2,23,21,0
Process-252,2,2916,2916,2917,1,1,0,0
Process-253,5,3863,3863,3864,1,1,0,0
Process-254,4,1506,1506,1631,9,125,116,4
Process-255,2,2387,2387,2399,8,12,4,3
Process-256,5,4760,4760,4909,8,149,141,3
Process-257,4,288,288,326,2,38,36,0
Process-258,2,4993,4993,5141,10,148,138,4
Process-259,2,2451,2451,2466,5,15,10,2
Process-260,5,2416,2416,2428,5,12,7,2
Process-261,3,63,63,84,9,21,12,4
Process-262,1,2417,2417,2444,7,27,20,3
Process-263,5,2508,2508,2530,7,22,15,3
Process-264,3,4275,4275,4311,4,36,32,1
Process-265,4,4156,4156,4211,9,55,46,4
Process-266,3,624,624,637,1,13,12,0
Process-267,3,1216,1216,1346,6,130,124,2
Process-268,3,4818,4818,4896,3,78,75,1
Process-269,5,124,124,200,8,76,68,3
Process-270,2,5479,5479,5494,1,15,14,0
Process-271,3,3937,3937,4017,10,80,70,4
Process-272,4,5479,5479,5488,1,9,8,0
Process-273,2,3300,3300,3343,3,43,40,1
Process-274,1,4282,4282,4321,3,39,36,1
Process-275,4,1375,1375,1472,3,97,94,1
Process-276,3,4903,4903,5056,9,153,144,4
Process-277,1,1888,1888,2031,6,143,137,2
Process-278,5,5289,5289,5309,2,20,18,0
Process-279,4,1930,1930,2021,3,91,88,1
Process-280,2,3085,3085,3124,2,39,37,0
Process-281,4,3971,3971,3995,2,24,22,0
Process-282,4,2620,2620,2663,10,43,33,4
Process-283,5,384,384,440,5,56,51,2
Process-284,5,4478,4478,4675,7,197,190,3
Process-285,4,686,686,705,8,19,11,3
Process-286,1,2803,2803,2817,2,14,12,0
Process-287,5,5286,5286,5371,8,85,77,3
Process-288,2,4236,4236,4252,2,16,14,0
Process-289,2,1639,1639,1651,2,12,10,0
Process-290,5,3384,3384,3461,5,77,72,2
Process-291,5,824,824,861,5,37,32,2
Process-292,3,1971,1971,2016,2,45,43,0
Process-293,4,527,527,574,3,47,44,1
Process-294,4,3334,3334,3430,10,96,86,4
Process-295,2,4274,4274,4336,5,62,57,2
Process-296,3,1271,1271,1455,7,184,177,3
Process-297,3,1902,1902,1996,3,94,91,1
Process-298,3,1108,1108,1139,1,31,30,0
Process-299,4,3062,3062,3158,6,96,90,2
Process-300,1,2245,2245,2246,1,1,0,0
Process-301,5,406,406,463,6,57,51,2
Process-302,1,4909,4909,4949,2,40,38,0
Process-303,2,1422,1422,1471,1,49,48,0
Process-304,4,4641,4641,4850,10,209,199,4
Process-305,4,1797,1797,1863,4,66,62,1
Process-306,4,16,16,25,3,9,6,1
Process-307,1,1838,1838,1934,4,96,92,1
Process-308,5,673,673,695,8,22,14,3
Process-309,4,3357,3357,3395,3,38,35,1
Process-310,5,2176,2176,2198,4,22,18,1
Process-311,5,1672,1672,1738,9,66,57,4
Process-312,5,5366,5366,5390,2,24,22,0
Process-313,5,5481,5481,5491,1,10,9,0
Process-314,1,3586,3586,3626,3,40,37,1
Process-315,5,3552,3552,3648,10,96,86,4
Process-316,4,3666,3666,3681,6,15,9,2
Process-317,3,3108,3108,3258,9,150,141,4
Process-318,5,2191,2191,2215,7,24,17,3
Process-319,5,3278,3278,3334,6,56,50,2
Process-320,1,1271,1271,1418,6,147,141,2
Process-321,1,4623,4623,4798,7,175,168,3
Process-322,3,1990,1990,2137,10,147,137,4
Process-323,2,2324,2324,2334,6,10,4,2
Process-324,2,345,345,460,9,115,106,4
Process-325,1,2348,2348,2384,9,36,27,4
Process-326,2,5000,5000,5084,6,84,78,2
Process-327,5,150,150,168,1,18,17,0
Process-328,4,1789,1789,1857,4,68,64,1
Process-329,4,4889,4889,4993,5,104,99,2
Process-330,4,4940,4940,5031,5,91,86,2
Process-331,3,2730,2730,2784,7,54,47,3
Process-332,4,104,104,195,10,91,81,4
Process-333,1,4228,4228,4257,3,29,26,1
Process-334,2,473,473,537,5,64,59,2
Process-335,2,3962,3962,4003,3,41,38,1
Process-336,2,2646,2646,2693,6,47,41,2
Process-337,1,4142,4142,4189,8,47,39,3
Process-338,1,3155,3155,3194,2,39,37,0
Process-339,2,4222,4222,4239,4,17,13,1
Process-340,2,2583,2583,2585,2,2,0,0
Process-341,2,5042,5042,5133,5,91,86,2
Process-342,5,2531,2531,2546,8,15,7,3
Process-343,3,5288,5288,5360,5,72,67,2
Process-344,3,1157,1157,1232,3,75,72,1
Process-345,1,1552,1552,1586,2,34,32,0
Process-346,4,2494,2494,2517,9,23,14,4
Process-347,5,3268,3268,3293,1,25,24,0
Process-348,5,4595,4595,4803,9,208,199,4
Process-349,2,3007,3007,3089,8,82,74,3
Process-350,2,2284,2284,2303,8,19,11,3
Process-351,2,2371,2371,2386,6,15,9,2
Process-352,1,105,105,189,7,84,77,3
Process-353,1,4500,4500,4610,4,110,106,1
Process-354,1,5062,5062,5093,1,31,30,0
Process-355,2,455,455,538,7,83,76,3
Process-356,4,2453,2453,2469,8,16,8,3
Process-357,5,5052,5052,5183,10,131,121,4
Process-358,5,4420,4420,4454,1,34,33,0
Process-359,2,1487,1487,1539,3,52,49,1
Process-360,2,980,980,1038,7,58,51,3
Process-361,5,1828,1828,2033,10,205,195,4
Process-362,5,1136,1136,1267,7,131,124,3
Process-363,2,1276,1276,1378,4,102,98,1
Process-364,3,5323,5323,5349,1,26,25,0
Process-365,2,2632,2632,2702,9,70,61,4
Process-366,5,2990,2990,3001,3,11,8,1
Process-367,1,1812,1812,1851,1,39,38,0
Process-368,5,133,133,167,4,34,30,1
Process-369,2,5012,5012,5116,8,104,96,3
Process-370,2,1401,1401,1452,2,51,49,0
Process-371,3,3356,3356,3479,9,123,114,4
Process-372,5,2294,2294,2323,10,29,19,4
Process-373,3,2589,2589,2621,8,32,24,3
Process-374,2,2973,2973,3000,7,27,20,3
Process-375,3,2595,2595,2615,3,20,17,1
Process-376,4,976,976,982,2,6,4,0
Process-377,1,4793,4793,4994,9,201,192,4
Process-378,3,1190,1190,1307,5,117,112,2
Process-379,2,2022,2022,2159,10,137,127,4
Process-380,3,3418,3418,3564,7,146,139,3
Process-381,4,5027,5027,5153,9,126,117,4
Process-382,1,4360,4360,4501,8,141,133,3
Process-383,2,4233,4233,4265,5,32,27,2
Process-384,2,240,240,314,4,74,70,1
Process-385,4,2111,2111,2190,7,79,72,3
Process-386,1,5066,5066,5181,8,115,107,3
Process-387,2,5037,5037,5120,6,83,77,2
Process-388,3,2294,2294,2319,6,25,19,2
Process-389,3,1197,1197,1410,10,213,203,4
Process-390,2,3826,3826,3846,3,20,17,1
Process-391,3,1756,1756,1948,9,192,183,4
Process-392,1,3544,3544,3625,5,81,76,2
Process-393,5,2589,2589,2608,10,19,9,4
Process-394,5,546,546,600,5,54,49,2
Process-395,1,945,945,955,1,10,9,0
Process-396,4,608,608,661,10,53,43,4
Process-397,3,2487,2487,2510,9,23,14,4
Process-398,3,2883,2883,2889,1,6,5,0
Process-399,1,4435,4435,4585,6,150,144,2
Process-400,4,3658,3658,3674,3,16,13,1
Process-401,1,3098,3098,3172,3,74,71,1
Process-402,3,3396,3396,3452,3,56,53,1
Process-403,4,1016,1016,1060,4,44,40,1
Process-404,3,1133,1133,1165,1,32,31,0
Process-405,1,5224,5224,5272,3,48,45,1
Process-406,2,3045,3045,3217,10,172,162,4
Process-407,4,4988,4988,5090,8,102,94,3
Process-408,1,4394,4394,4510,5,116,111,2
Process-409,2,1741,1741,1773,1,32,31,0
Process-410,1,3432,3432,3585,7,153,146,3
Process-411,5,4950,4950,5017,3,67,64,1
Process-412,5,179,179,262,5,83,78,2
Process-413,2,1968,1968,2049,3,81,78,1
Process-414,2,197,197,261,3,64,61,1
Process-415,3,2018,2018,2126,8,108,100,3
Process-416,1,3266,3266,3339,5,73,68,2
Process-417,5,5290,5290,5397,10,107,97,4
Process-418,1,3057,3057,3168,6,111,105,2
Process-419,3,4519,4519,4633,4,114,110,1
Process-420,4,2620,2620,2626,1,6,5,0
Process-421,1,2270,2270,2278,7,8,1,3
Process-422,2,1134,1134,1172,2,38,36,0
Process-423,2,2880,2880,2896,9,16,7,4
Process-424,5,5422,5422,5440,7,18,11,3
Process-425,2,2651,2651,2683,4,32,28,1
Process-426,3,3891,3891,3912,8,21,13,3
Process-427,1,160,160,251,6,91,85,2
Process-428,3,4893,4893,4996,6,103,97,2
Process-429,1,4880,4880,4992,6,112,106,2
Process-430,5,2056,2056,2101,3,45,42,1
Process-431,1,442,442,534,8,92,84,3
Process-432,2,2391,2391,2400,3,9,6,1
Process-433,3,2500,2500,2525,6,25,19,2
Process-434,3,2767,2767,2818,9,51,42,4
Process-435,3,5139,5139,5231,6,92,86,2
Process-436,1,529,529,628,9,99,90,4
Process-437,4,1842,1842,1978,6,136,130,2
Process-438,2,3821,3821,3841,6,20,14,2
Process-439,4,3430,3430,3543,6,113,107,2
Process-440,2,2064,2064,2170,7,106,99,3
Process-441,1,4433,4433,4677,10,244,234,4
Process-442,2,5299,5299,5409,9,110,101,4
Process-443,2,1583,1583,1633,4,50,46,1
Process-444,2,4669,4669,4878,9,209,200,4
Process-445,1,4341,4341,4462,7,121,114,3
Process-446,4,4060,4060,4077,4,17,13,1
Process-447,2,4053,4053,4082,5,29,24,2
Process-448,3,610,610,636,4,26,22,1
Process-449,4,4380,4380,4569,9,189,180,4
Process-450,2,1170,1170,1286,5,116,111,2
Process-451,4,3452,3452,3589,8,137,129,3
Process-452,4,3519,3519,3557,2,38,36,0
Process-453,4,1290,1290,1503,10,213,203,4
Process-454,2,2875,2875,2888,3,13,10,1
Process-455,4,2056,2056,2171,9,115,106,4
Process-456,3,3633,3633,3653,1,20,19,0
Process-457,3,3,3,7,3,4,1,1
Process-458,2,4218,4218,4245,6,27,21,2
Process-459,4,153,153,198,3,45,42,1
Process-460,2,1719,1719,1853,8,134,126,3
Process-461,3,3302,3302,3388,8,86,78,3
Process-462,1,2583,2583,2622,9,39,30,4
Process-463,3,711,711,727,3,16,13,1
Process-464,1,5462,5462,5473,2,11,9,0
Process-465,1,442,442,485,3,43,40,1
Process-466,2,904,904,906,2,2,0,0
Process-467,5,4057,4057,4089,9,32,23,4
Process-468,5,741,741,784,9,43,34,4
Process-469,3,2779,2779,2825,9,46,37,4
Process-470,4,3302,3302,3383,8,81,73,3
Process-471,2,4163,4163,4198,3,35,32,1
Process-472,2,349,349,428,5,79,74,2
Process-473,1,3263,3263,3294,1,31,30,0
Process-474,5,3729,3729,3736,7,7,0,3
Process-475,3,3290,3290,3352,5,62,57,2
Process-476,3,4707,4707,4838,5,131,126,2
Process-477,4,4778,4778,4869,4,91,87,1
Process-478,5,5181,5181,5279,7,98,91,3
Process-479,5,1603,1603,1626,2,23,21,0
Process-480,2,2626,2626,2651,6,25,19,2
Process-481,5,2350,2350,2369,8,19,11,3
Process-482,1,5046,5046,5137,6,91,85,2
Process-483,3,66,66,114,9,48,39,4
Process-484,3,1940,1940,2086,7,146,139,3
Process-485,1,2833,2833,2866,8,33,25,3
Process-486,1,1127,1127,1188,4,61,57,1
Process-487,2,189,189,284,6,95,89,2
Process-488,3,4653,4653,4822,8,169,161,3
Process-489,1,1132,1132,1206,4,74,70,1
Process-490,3,1870,1870,2008,6,138,132,2
Process-491,4,3612,3612,3655,5,43,38,2
Process-492,4,3434,3434,3471,2,37,35,0
Process-493,3,288,288,328,2,40,38,0
Process-494,4,3692,3692,3704,10,12,2,4
Process-495,1,4496,4496,4699,7,203,196,3
Process-496,3,4275,4275,4309,3,34,31,1
Process-497,2,3324,3324,3351,2,27,25,0
Process-498,5,1215,1215,1379,7,164,157,3
Process-499,3,2034,2034,2063,2,29,27,0
Process-500,5,2147,2147,2211,10,64,54,4
Process-501,5,3603,3603,3667,9,64,55,4
Process-502,1,3926,3926,3929,3,3,0,1
Process-503,3,4441,4441,4482,1,41,40,0
Process-504,4,3198,3198,3306,7,108,101,3
Process-505,3,5293,5293,5368,5,75,70,2
Process-506,3,456,456,499,4,43,39,1
Process-507,1,2286,2286,2324,7,38,31,3
Process-508,3,1254,1254,1392,5,138,133,2
Process-509,2,3830,3830,3858,8,28,20,3
Process-510,5,4369,4369,4531,9,162,153,4
Process-511,3,3967,3967,4026,6,59,53,2
Process-512,4,916,916,920,2,4,2,0
Process-513,2,3214,3214,3342,9,128,119,4
Process-514,5,1441,1441,1505,4,64,60,1
Process-515,5,2165,2165,2183,1,18,17,0
Process-516,1,4094,4094,4144,9,50,41,4
Process-517,3,1602,1602,1664,8,62,54,3
Process-518,1,3312,3312,3336,1,24,23,0
Process-519,5,165,165,236,6,71,65,2
Process-520,4,1657,1657,1697,8,40,32,3
Process-521,4,3669,3669,3677,2,8,6,0
Process-522,4,975,975,1003,9,28,19,4
Process-523,2,1769,1769,1841,4,72,68,1
Process-524,1,3126,3126,3204,4,78,74,1
Process-525,4,2950,2950,2961,9,11,2,4
Process-526,5,1373,1373,1513,7,140,133,3
Process-527,3,2329,2329,2358,6,29,23,2
Process-528,5,3031,3031,3127,7,96,89,3
Process-529,5,1121,1121,1244,8,123,115,3
Process-530,5,4382,4382,4443,4,61,57,1
Process-531,1,2415,2415,2433,4,18,14,1
Process-532,5,5137,5137,5187,4,50,46,1
Process-533,5,3232,3232,3283,4,51,47,1
Process-534,4,1286,1286,1383,4,97,93,1
Process-535,3,2122,2122,2151,1,29,28,0
Process-536,2,3041,3041,3106,4,65,61,1
Process-537,5,1597,1597,1636,4,39,35,1
Process-538,3,1356,1356,1487,5,131,126,2
Process-539,4,3483,3483,3519,2,36,34,0
Process-540,2,196,196,291,5,95,90,2
Process-541,2,4022,4022,4047,3,25,22,1
Process-542,2,5344,5344,5369,1,25,24,0
Process-543,4,2567,2567,2573,4,6,2,1
Process-544,4,3613,3613,3646,4,33,29,1
Process-545,1,4291,4291,4312,1,21,20,0
Process-546,1,4601,4601,4741,6,140,134,2
Process-547,1,3330,3330,3463,10,133,123,4
Process-548,5,238,238,270,1,32,31,0
Process-549,3,155,155,208,4,53,49,1
Process-550,3,1673,1673,1764,10,91,81,4
Process-551,2,5447,5447,5459,10,12,2,4
Process-552,1,795,795,850,6,55,49,2
Process-553,2,5477,5477,5521,10,44,34,4
Process-554,4,5468,5468,5479,2,11,9,0
Process-555,2,1976,1976,2023,2,47,45,0
Process-556,2,3461,3461,3505,1,44,43,0
Process-557,3,2774,2774,2799,3,25,22,1
Process-558,3,4333,4333,4403,5,70,65,2
Process-559,4,779,779,842,8,63,55,3
Process-560,4,239,239,340,5,101,96,2
Process-561,4,494,494,515,1,21,20,0
Process-562,3,1149,1149,1260,6,111,105,2
Process-563,5,3403,3403,3537,8,134,126,3
Process-564,1,4038,4038,4059,3,21,18,1
Process-565,2,4285,4285,4371,8,86,78,3
Process-566,1,3008,3008,3102,8,94,86,3
Process-567,1,4420,4420,4548,5,128,123,2
Process-568,1,3059,3059,3170,6,111,105,2
Process-569,3,3415,3415,3489,3,74,71,1
Process-570,5,3256,3256,3310,4,54,50,1
Process-571,2,1923,1923,1976,2,53,51,0
Process-572,3,1462,1462,1519,4,57,53,1
Process-573,4,3422,3422,3596,10,174,164,4
Process-574,2,4420,4420,4651,9,231,222,4
Process-575,2,4402,4402,4623,10,221,211,4
Process-576,5,3100,3100,3242,10,142,132,4
Process-577,4,3522,3522,3586,3,64,61,1
Process-578,1,426,426,447,1,21,20,0
Process-579,3,4450,4450,4587,6,137,131,2
Process-580,3,2177,2177,2214,5,37,32,2
Process-581,3,3875,3875,3882,3,7,4,1
Process-582,5,3876,3876,3881,4,5,1,1
Process-583,1,1794,1794,1878,4,84,80,1
Process-584,2,3232,3232,3288,4,56,52,1
Process-585,1,3143,3143,3264,8,121,113,3
Process-586,4,2935,2935,2936,1,1,0,0
Process-587,5,1375,1375,1501,6,126,120,2
Process-588,5,1029,1029,1122,7,93,86,3
Process-589,5,4375,4375,4430,3,55,52,1
Process-590,1,1703,1703,1874,9,171,162,4
Process-591,2,4317,4317,4380,5,63,58,2
