Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-52,4,1103,1103,2188,1,1085,1084,0
Process-53,5,981,981,1055,6,74,68,0
Process-54,1,1829,1829,1929,5,100,95,0
Process-55,3,865,865,875,10,10,0,0
Process-56,3,4748,4748,5400,1,652,651,0
Process-57,4,1157,1157,1430,4,273,269,0
Process-58,3,361,361,643,2,282,280,0
Process-59,3,734,734,761,7,27,20,0
Process-60,2,998,998,1121,6,123,117,0
Process-61,4,647,647,661,2,14,12,0
Process-62,4,3703,3703,3709,1,6,5,0
Process-63,4,3246,3246,3664,1,418,417,0
Process-64,5,656,656,891,1,235,234,0
Process-65,5,1557,1557,1563,5,6,1,0
Process-66,4,2362,2362,2372,5,10,5,0
Process-67,5,768,768,788,9,20,11,0
Process-68,3,222,222,670,1,448,447,0
Process-69,3,1699,1699,1734,8,35,27,0
Process-70,2,5010,5010,5407,1,397,396,0
Process-71,5,5162,5162,5214,3,52,49,0
Process-72,5,1738,1738,2160,2,422,420,0
Process-73,5,3953,3953,3973,8,20,12,0
Process-74,1,4492,4492,4501,8,9,1,0
Process-75,4,3388,3388,3403,10,15,5,0
Process-76,3,295,295,641,2,346,344,0
Process-77,5,1197,1197,1210,10,13,3,0
Process-78,5,4777,4777,4793,10,16,6,0
Process-79,1,212,212,297,5,85,80,0
Process-80,4,5279,5279,5443,1,164,163,0
Process-81,2,1104,1104,1457,3,353,350,0
Process-82,4,4338,4338,4346,7,8,1,0
Process-83,1,4062,4062,4254,2,192,190,0
Process-84,2,2812,2812,2822,9,10,1,0
Process-85,3,3536,3536,3545,4,9,5,0
Process-86,4,542,542,573,4,31,27,0
Process-87,3,3220,3220,3355,3,135,132,0
Process-88,2,4019,4019,4252,2,233,231,0
Process-89,3,704,704,714,9,10,1,0
Process-90,4,2542,2542,2548,5,6,1,0
Process-91,2,119,119,151,6,32,26,0
Process-92,5,2854,2854,2857,2,3,1,0
Process-93,4,376,376,655,2,279,277,0
Process-94,2,805,805,884,2,79,77,0
Process-95,4,3266,3266,3380,3,114,111,0
Process-96,5,2089,2089,2099,9,10,1,0
Process-97,5,117,117,206,5,89,84,0
Process-98,4,2858,2858,2865,7,7,0,0
Process-99,3,3392,3392,3411,8,19,11,0
Process-100,3,862,862,865,3,3,0,0
Process-101,5,715,715,862,2,147,145,0
Process-102,2,555,555,565,6,10,4,0
Process-103,2,315,315,339,6,24,18,0
Process-104,4,4476,4476,4486,7,10,3,0
Process-105,3,4976,4976,4981,5,5,0,0
Process-106,4,4190,4190,4256,2,66,64,0
Process-107,3,1402,1402,1410,5,8,3,0
Process-108,4,1108,1108,1162,6,54,48,0
Process-109,3,1661,1661,1869,6,208,202,0
Process-110,4,4182,4182,4204,4,22,18,0
Process-111,5,4340,4340,4538,6,198,192,0
Process-112,5,4536,4536,4973,3,437,434,0
Process-113,1,5409,5409,5414,5,5,0,0
Process-114,2,5289,5289,5323,7,34,27,0
Process-115,4,3148,3148,3329,3,181,178,0
Process-116,3,1503,1503,1632,2,129,127,0
Process-117,1,25,25,42,1,17,16,0
Process-118,2,1229,1229,1337,6,108,102,0
Process-119,1,4582,4582,4595,9,13,4,0
Process-120,3,1187,1187,1200,10,13,3,0
Process-121,5,1564,1564,1572,5,8,3,0
Process-122,1,1284,1284,1309,7,25,18,0
Process-123,3,4599,4599,4670,6,71,65,0
Process-124,5,5283,5283,5289,5,6,1,0
Process-125,1,5450,5450,5514,2,64,62,0
Process-126,3,1054,1054,1498,2,444,442,0
Process-127,4,1867,1867,1878,9,11,2,0
Process-128,1,246,246,255,6,9,3,0
Process-129,5,411,411,657,2,246,244,0
Process-130,5,4911,4911,5404,1,493,492,0
Process-131,3,72,72,130,7,58,51,0
Process-132,3,4431,4431,4940,3,509,506,0
Process-133,5,1184,1184,1434,4,250,246,0
Process-134,5,2328,2328,2339,9,11,2,0
Process-135,3,4706,4706,5393,1,687,686,0
Process-136,3,219,219,236,6,17,11,0
Process-137,4,4097,4097,4112,9,15,6,0
Process-138,2,429,429,659,2,230,228,0
Process-139,3,2212,2212,2221,9,9,0,0
Process-140,2,3438,3438,3676,1,238,237,0
Process-141,1,4768,4768,4987,3,219,216,0
Process-142,1,1625,1625,1630,4,5,1,0
Process-143,3,264,264,361,5,97,92,0
Process-144,5,2600,2600,2617,7,17,10,0
Process-145,4,5341,5341,5351,9,10,1,0
Process-146,5,3512,3512,3528,7,16,9,0
Process-147,5,5174,5174,5442,1,268,267,0
Process-148,1,237,237,249,7,12,5,0
Process-149,2,207,207,230,7,23,16,0
Process-150,4,3006,3006,3159,5,153,148,0
Process-151,2,5318,5318,5331,8,13,5,0
Process-152,1,4298,4298,4316,6,18,12,0
Process-153,3,5328,5328,5364,3,36,33,0
Process-154,5,4172,4172,4187,9,15,6,0
Process-155,4,677,677,699,5,22,17,0
Process-156,5,3933,3933,3980,7,47,40,0
Process-157,1,4529,4529,4970,3,441,438,0
Process-158,2,2334,2334,2350,5,16,11,0
Process-159,1,592,592,889,1,297,296,0
Process-160,5,436,436,466,7,30,23,0
Process-161,2,5457,5457,5466,9,9,0,0
Process-162,1,5267,5267,5273,3,6,3,0
Process-163,1,5393,5393,5399,6,6,0,0
Process-164,2,353,353,376,5,23,18,0
Process-165,5,3530,3530,3679,1,149,148,0
Process-166,3,2476,2476,2484,8,8,0,0
Process-167,4,593,593,604,10,11,1,0
Process-168,1,312,312,333,9,21,12,0
Process-169,1,511,511,607,3,96,93,0
Process-170,5,1540,1540,1575,3,35,32,0
Process-171,3,2826,2826,2835,9,9,0,0
Process-172,3,1083,1083,1098,10,15,5,0
Process-173,1,1114,1114,1460,3,346,343,0
Process-174,5,728,728,882,2,154,152,0
Process-175,1,58,58,67,9,9,0,0
Process-176,3,3317,3317,3326,8,9,1,0
Process-177,5,3195,3195,3246,4,51,47,0
Process-178,3,3819,3819,3827,8,8,0,0
Process-179,5,5021,5021,5040,9,19,10,0
Process-180,1,968,968,977,8,9,1,0
Process-181,5,1838,1838,1856,9,18,9,0
Process-182,5,3915,3915,3921,6,6,0,0
Process-183,5,4042,4042,5385,1,1343,1342,0
Process-184,2,4763,4763,4775,10,12,2,0
Process-185,2,642,642,653,10,11,1,0
Process-186,4,931,931,950,4,19,15,0
Process-187,3,2701,2701,2894,1,193,192,0
Process-188,3,3655,3655,3658,2,3,1,0
Process-189,3,3409,3409,3420,9,11,2,0
Process-190,5,265,265,427,3,162,159,0
Process-191,5,1520,1520,1550,5,30,25,0
Process-192,5,3112,3112,3146,6,34,28,0
Process-193,2,2680,2680,2768,4,88,84,0
Process-194,1,2678,2678,2893,1,215,214,0
Process-195,1,435,435,443,8,8,0,0
Process-196,2,1716,1716,1828,7,112,105,0
Process-197,5,1793,1793,2208,1,415,414,0
Process-198,4,1707,1707,1742,8,35,27,0
Process-199,2,2098,2098,2112,6,14,8,0
Process-200,5,1983,1983,2128,3,145,142,0
Process-201,4,3642,3642,3646,3,4,1,0
Process-202,3,5166,5166,5441,1,275,274,0
Process-203,5,4071,4071,4078,6,7,1,0
Process-204,1,956,956,969,3,13,10,0
Process-205,2,5296,5296,5444,1,148,147,0
Process-206,4,4479,4479,4508,7,29,22,0
Process-207,5,4548,4548,4976,3,428,425,0
Process-208,4,4744,4744,5262,2,518,516,0
Process-209,3,1882,1882,2210,1,328,327,0
Process-210,4,1010,1010,1042,8,32,24,0
Process-211,4,1084,1084,1107,9,23,14,0
Process-212,2,1654,1654,1664,10,10,0,0
Process-213,1,1135,1135,1143,8,8,0,0
Process-214,1,4129,4129,4138,8,9,1,0
Process-215,5,5130,5130,5172,6,42,36,0
Process-216,4,3935,3935,3956,9,21,12,0
Process-217,3,2988,2988,3002,9,14,5,0
Process-218,3,3941,3941,3965,9,24,15,0
Process-219,2,1504,1504,1534,7,30,23,0
Process-220,3,3454,3454,3652,2,198,196,0
Process-221,1,1849,1849,1988,4,139,135,0
Process-222,5,4823,4823,5266,2,443,441,0
Process-223,3,2768,2768,2785,8,17,9,0
Process-224,3,4118,4118,5386,1,1268,1267,0
Process-225,1,2549,2549,2557,6,8,2,0
Process-226,5,795,795,806,9,11,2,0
Process-227,1,753,753,854,4,101,97,0
Process-228,1,3562,3562,3680,1,118,117,0
Process-229,4,2611,2611,2826,2,215,213,0
Process-230,5,4881,4881,4890,8,9,1,0
Process-231,4,5466,5466,5479,5,13,8,0
Process-232,3,3004,3004,3021,10,17,7,0
Process-233,1,1799,1799,1811,10,12,2,0
Process-234,3,1005,1005,1017,9,12,3,0
Process-235,2,4410,4410,4937,3,527,524,0
Process-236,1,3919,3919,3925,4,6,2,0
Process-237,3,2048,2048,2062,8,14,6,0
Process-238,2,3354,3354,3362,7,8,1,0
Process-239,2,84,84,190,5,106,101,0
Process-240,4,2704,2704,2810,3,106,103,0
Process-241,4,1701,1701,1884,6,183,177,0
Process-242,5,3574,3574,3583,8,9,1,0
Process-243,3,1532,1532,1554,4,22,18,0
Process-244,5,4096,4096,4130,3,34,31,0
Process-245,4,1259,1259,1271,8,12,4,0
Process-246,2,4966,4966,5405,1,439,438,0
Process-247,3,5146,5146,5211,4,65,61,0
Process-248,2,5478,5478,5499,10,21,11,0
Process-249,1,4670,4670,4688,9,18,9,0
Process-250,4,1351,1351,1475,3,124,121,0
Process-251,2,3322,3322,3603,2,281,279,0
Process-252,2,2916,2916,2917,1,1,0,0
Process-253,5,3863,3863,3864,1,1,0,0
Process-254,4,1506,1506,1520,9,14,5,0
Process-255,2,2387,2387,2395,8,8,0,0
Process-256,5,4760,4760,4783,8,23,15,0
Process-257,4,288,288,629,2,341,339,0
Process-258,2,4993,4993,5008,10,15,5,0
Process-259,2,2451,2451,2456,5,5,0,0
Process-260,5,2416,2416,2440,5,24,19,0
Process-261,3,63,63,76,9,13,4,0
Process-262,1,2417,2417,2426,7,9,2,0
Process-263,5,2508,2508,2527,7,19,12,0
Process-264,3,4275,4275,4330,4,55,51,0
Process-265,4,4156,4156,4170,9,14,5,0
Process-266,3,624,624,890,1,266,265,0
Process-267,3,1216,1216,1331,6,115,109,0
Process-268,3,4818,4818,4990,3,172,169,0
Process-269,5,124,124,138,8,14,6,0
Process-270,2,5479,5479,5522,1,43,42,0
Process-271,3,3937,3937,3947,10,10,0,0
Process-272,4,5479,5479,5521,1,42,41,0
Process-273,2,3300,3300,3383,3,83,80,0
Process-274,1,4282,4282,4844,3,562,559,0
Process-275,4,1375,1375,1478,3,103,100,0
Process-276,3,4903,4903,4912,9,9,0,0
Process-277,1,1888,1888,1908,6,20,14,0
Process-278,5,5289,5289,5380,2,91,89,0
Process-279,4,1930,1930,2044,3,114,111,0
Process-280,2,3085,3085,3593,2,508,506,0
Process-281,4,3971,3971,4084,2,113,111,0
Process-282,4,2620,2620,2630,10,10,0,0
Process-283,5,384,384,389,5,5,0,0
Process-284,5,4478,4478,4493,7,15,8,0
Process-285,4,686,686,694,8,8,0,0
Process-286,1,2803,2803,2855,2,52,50,0
Process-287,5,5286,5286,5297,8,11,3,0
Process-288,2,4236,4236,4258,2,22,20,0
Process-289,2,1639,1639,1647,2,8,6,0
Process-290,5,3384,3384,3503,5,119,114,0
Process-291,5,824,824,850,5,26,21,0
Process-292,3,1971,1971,2168,2,197,195,0
Process-293,4,527,527,610,3,83,80,0
Process-294,4,3334,3334,3352,10,18,8,0
Process-295,2,4274,4274,4321,5,47,42,0
Process-296,3,1271,1271,1292,7,21,14,0
Process-297,3,1902,1902,2041,3,139,136,0
Process-298,3,1108,1108,2189,1,1081,1080,0
Process-299,4,3062,3062,3127,6,65,59,0
Process-300,1,2245,2245,2246,1,1,0,0
Process-301,5,406,406,412,6,6,0,0
Process-302,1,4909,4909,5284,2,375,373,0
Process-303,2,1422,1422,2200,1,778,777,0
Process-304,4,4641,4641,4656,10,15,5,0
Process-305,4,1797,1797,1973,4,176,172,0
Process-306,4,16,16,25,3,9,6,0
Process-307,1,1838,1838,1984,4,146,142,0
Process-308,5,673,673,681,8,8,0,0
Process-309,4,3357,3357,3566,3,209,206,0
Process-310,5,2176,2176,2180,4,4,0,0
Process-311,5,1672,1672,1681,9,9,0,0
Process-312,5,5366,5366,5382,2,16,14,0
Process-313,5,5481,5481,5523,1,42,41,0
Process-314,1,3586,3586,3589,3,3,0,0
Process-315,5,3552,3552,3563,10,11,1,0
Process-316,4,3666,3666,3672,6,6,0,0
Process-317,3,3108,3108,3121,9,13,4,0
Process-318,5,2191,2191,2198,7,7,0,0
Process-319,5,3278,3278,3285,6,7,1,0
Process-320,1,1271,1271,1349,6,78,72,0
Process-321,1,4623,4623,4646,7,23,16,0
Process-322,3,1990,1990,2002,10,12,2,0
Process-323,2,2324,2324,2330,6,6,0,0
Process-324,2,345,345,356,9,11,2,0
Process-325,1,2348,2348,2359,9,11,2,0
Process-326,2,5000,5000,5014,6,14,8,0
Process-327,5,150,150,668,1,518,517,0
Process-328,4,1789,1789,1959,4,170,166,0
Process-329,4,4889,4889,4934,5,45,40,0
Process-330,4,4940,4940,4945,5,5,0,0
Process-331,3,2730,2730,2748,7,18,11,0
Process-332,4,104,104,114,10,10,0,0
Process-333,1,4228,4228,4244,3,16,13,0
Process-334,2,473,473,507,5,34,29,0
Process-335,2,3962,3962,4045,3,83,80,0
Process-336,2,2646,2646,2675,6,29,23,0
Process-337,1,4142,4142,4155,8,13,5,0
Process-338,1,3155,3155,3597,2,442,440,0
Process-339,2,4222,4222,4236,4,14,10,0
Process-340,2,2583,2583,2824,2,241,239,0
Process-341,2,5042,5042,5103,5,61,56,0
Process-342,5,2531,2531,2539,8,8,0,0
Process-343,3,5288,5288,5342,5,54,49,0
Process-344,3,1157,1157,1472,3,315,312,0
Process-345,1,1552,1552,1638,2,86,84,0
Process-346,4,2494,2494,2506,9,12,3,0
Process-347,5,3268,3268,3666,1,398,397,0
Process-348,5,4595,4595,4613,9,18,9,0
Process-349,2,3007,3007,3038,8,31,23,0
Process-350,2,2284,2284,2292,8,8,0,0
Process-351,2,2371,2371,2378,6,7,1,0
Process-352,1,105,105,145,7,40,33,0
Process-353,1,4500,4500,4756,4,256,252,0
Process-354,1,5062,5062,5409,1,347,346,0
Process-355,2,455,455,480,7,25,18,0
Process-356,4,2453,2453,2464,8,11,3,0
Process-357,5,5052,5052,5069,10,17,7,0
Process-358,5,4420,4420,5391,1,971,970,0
Process-359,2,1487,1487,1493,3,6,3,0
Process-360,2,980,980,1001,7,21,14,0
Process-361,5,1828,1828,1838,10,10,0,0
Process-362,5,1136,1136,1150,7,14,7,0
Process-363,2,1276,1276,1442,4,166,162,0
Process-364,3,5323,5323,5446,1,123,122,0
Process-365,2,2632,2632,2645,9,13,4,0
Process-366,5,2990,2990,3265,3,275,272,0
Process-367,1,1812,1812,2209,1,397,396,0
Process-368,5,133,133,384,4,251,247,0
Process-369,2,5012,5012,5022,8,10,2,0
Process-370,2,1401,1401,1622,2,221,219,0
Process-371,3,3356,3356,3371,9,15,6,0
Process-372,5,2294,2294,2310,10,16,6,0
Process-373,3,2589,2589,2610,8,21,13,0
Process-374,2,2973,2973,2984,7,11,4,0
Process-375,3,2595,2595,2620,3,25,22,0
Process-376,4,976,976,1483,2,507,505,0
Process-377,1,4793,4793,4802,9,9,0,0
Process-378,3,1190,1190,1360,5,170,165,0
Process-379,2,2022,2022,2038,10,16,6,0
Process-380,3,3418,3418,3471,7,53,46,0
Process-381,4,5027,5027,5059,9,32,23,0
Process-382,1,4360,4360,4372,8,12,4,0
Process-383,2,4233,4233,4241,5,8,3,0
Process-384,2,240,240,406,4,166,162,0
Process-385,4,2111,2111,2119,7,8,1,0
Process-386,1,5066,5066,5077,8,11,3,0
Process-387,2,5037,5037,5092,6,55,49,0
Process-388,3,2294,2294,2323,6,29,23,0
Process-389,3,1197,1197,1220,10,23,13,0
Process-390,2,3826,3826,3854,3,28,25,0
Process-391,3,1756,1756,1778,9,22,13,0
Process-392,1,3544,3544,3550,5,6,1,0
Process-393,5,2589,2589,2602,10,13,3,0
Process-394,5,546,546,559,5,13,8,0
Process-395,1,945,945,1648,1,703,702,0
Process-396,4,608,608,620,10,12,2,0
Process-397,3,2487,2487,2497,9,10,1,0
Process-398,3,2883,2883,2896,1,13,12,0
Process-399,1,4435,4435,4544,6,109,103,0
Process-400,4,3658,3658,3661,3,3,0,0
Process-401,1,3098,3098,3302,3,204,201,0
Process-402,3,3396,3396,3572,3,176,173,0
Process-403,4,1016,1016,1397,4,381,377,0
Process-404,3,1133,1133,2190,1,1057,1056,0
Process-405,1,5224,5224,5233,3,9,6,0
Process-406,2,3045,3045,3056,10,11,1,0
Process-407,4,4988,4988,4998,8,10,2,0
Process-408,1,4394,4394,4571,5,177,172,0
Process-409,2,1741,1741,2207,1,466,465,0
Process-410,1,3432,3432,3478,7,46,39,0
Process-411,5,4950,4950,5124,3,174,171,0
Process-412,5,179,179,273,5,94,89,0
Process-413,2,1968,1968,2122,3,154,151,0
Process-414,2,197,197,421,3,224,221,0
Process-415,3,2018,2018,2028,8,10,2,0
Process-416,1,3266,3266,3273,5,7,2,0
Process-417,5,5290,5290,5307,10,17,7,0
Process-418,1,3057,3057,3096,6,39,33,0
Process-419,3,4519,4519,4810,4,291,287,0
Process-420,4,2620,2620,2892,1,272,271,0
Process-421,1,2270,2270,2278,7,8,1,0
Process-422,2,1134,1134,1589,2,455,453,0
Process-423,2,2880,2880,2889,9,9,0,0
Process-424,5,5422,5422,5431,7,9,2,0
Process-425,2,2651,2651,2764,4,113,109,0
Process-426,3,3891,3891,3912,8,21,13,0
Process-427,1,160,160,172,6,12,6,0
Process-428,3,4893,4893,4918,6,25,19,0
Process-429,1,4880,4880,4903,6,23,17,0
Process-430,5,2056,2056,2143,3,87,84,0
Process-431,1,442,442,459,8,17,9,0
Process-432,2,2391,2391,2398,3,7,4,0
Process-433,3,2500,2500,2512,6,12,6,0
Process-434,3,2767,2767,2777,9,10,1,0
Process-435,3,5139,5139,5198,6,59,53,0
Process-436,1,529,529,538,9,9,0,0
Process-437,4,1842,1842,1896,6,54,48,0
Process-438,2,3821,3821,3851,6,30,24,0
Process-439,4,3430,3430,3490,6,60,54,0
Process-440,2,2064,2064,2078,7,14,7,0
Process-441,1,4433,4433,4451,10,18,8,0
Process-442,2,5299,5299,5316,9,17,8,0
Process-443,2,1583,1583,1587,4,4,0,0
Process-444,2,4669,4669,4679,9,10,1,0
Process-445,1,4341,4341,4397,7,56,49,0
Process-446,4,4060,4060,4072,4,12,8,0
Process-447,2,4053,4053,4059,5,6,1,0
Process-448,3,610,610,624,4,14,10,0
Process-449,4,4380,4380,4390,9,10,1,0
Process-450,2,1170,1170,1190,5,20,15,0
Process-451,4,3452,3452,3464,8,12,4,0
Process-452,4,3519,3519,3656,2,137,135,0
Process-453,4,1290,1290,1302,10,12,2,0
Process-454,2,2875,2875,2880,3,5,2,0
Process-455,4,2056,2056,2071,9,15,6,0
Process-456,3,3633,3633,3681,1,48,47,0
Process-457,3,3,3,6,3,3,0,0
Process-458,2,4218,4218,4226,6,8,2,0
Process-459,4,153,153,418,3,265,262,0
Process-460,2,1719,1719,1750,8,31,23,0
Process-461,3,3302,3302,3318,8,16,8,0
Process-462,1,2583,2583,2592,9,9,0,0
Process-463,3,711,711,735,3,24,21,0
Process-464,1,5462,5462,5516,2,54,52,0
Process-465,1,442,442,584,3,142,139,0
Process-466,2,904,904,906,2,2,0,0
Process-467,5,4057,4057,4068,9,11,2,0
Process-468,5,741,741,754,9,13,4,0
Process-469,3,2779,2779,2794,9,15,6,0
Process-470,4,3302,3302,3310,8,8,0,0
Process-471,2,4163,4163,4207,3,44,41,0
Process-472,2,349,349,371,5,22,17,0
Process-473,1,3263,3263,3665,1,402,401,0
Process-474,5,3729,3729,3736,7,7,0,0
Process-475,3,3290,3290,3299,5,9,4,0
Process-476,3,4707,4707,4720,5,13,8,0
Process-477,4,4778,4778,4822,4,44,40,0
Process-478,5,5181,5181,5192,7,11,4,0
Process-479,5,1603,1603,1640,2,37,35,0
Process-480,2,2626,2626,2636,6,10,4,0
Process-481,5,2350,2350,2367,8,17,9,0
Process-482,1,5046,5046,5098,6,52,46,0
Process-483,3,66,66,95,9,29,20,0
Process-484,3,1940,1940,1951,7,11,4,0
Process-485,1,2833,2833,2843,8,10,2,0
Process-486,1,1127,1127,1422,4,295,291,0
Process-487,2,189,189,196,6,7,1,0
Process-488,3,4653,4653,4664,8,11,3,0
Process-489,1,1132,1132,1426,4,294,290,0
Process-490,3,1870,1870,1902,6,32,26,0
Process-491,4,3612,3612,3617,5,5,0,0
Process-492,4,3434,3434,3648,2,214,212,0
Process-493,3,288,288,639,2,351,349,0
Process-494,4,3692,3692,3704,10,12,2,0
Process-495,1,4496,4496,4515,7,19,12,0
Process-496,3,4275,4275,4832,3,557,554,0
Process-497,2,3324,3324,3627,2,303,301,0
Process-498,5,1215,1215,1278,7,63,56,0
Process-499,3,2034,2034,2172,2,138,136,0
Process-500,5,2147,2147,2158,10,11,1,0
Process-501,5,3603,3603,3612,9,9,0,0
Process-502,1,3926,3926,3929,3,3,0,0
Process-503,3,4441,4441,5392,1,951,950,0
Process-504,4,3198,3198,3205,7,7,0,0
Process-505,3,5293,5293,5356,5,63,58,0
Process-506,3,456,456,515,4,59,55,0
Process-507,1,2286,2286,2317,7,31,24,0
Process-508,3,1254,1254,1370,5,116,111,0
Process-509,2,3830,3830,3845,8,15,7,0
Process-510,5,4369,4369,4381,9,12,3,0
Process-511,3,3967,3967,3998,6,31,25,0
Process-512,4,916,916,920,2,4,2,0
Process-513,2,3214,3214,3231,9,17,8,0
Process-514,5,1441,1441,1454,4,13,9,0
Process-515,5,2165,2165,2223,1,58,57,0
Process-516,1,4094,4094,4103,9,9,0,0
Process-517,3,1602,1602,1614,8,12,4,0
Process-518,1,3312,3312,3675,1,363,362,0
Process-519,5,165,165,185,6,20,14,0
Process-520,4,1657,1657,1672,8,15,7,0
Process-521,4,3669,3669,3674,2,5,3,0
Process-522,4,975,975,986,9,11,2,0
Process-523,2,1769,1769,1955,4,186,182,0
Process-524,1,3126,3126,3242,4,116,112,0
Process-525,4,2950,2950,2959,9,9,0,0
Process-526,5,1373,1373,1382,7,9,2,0
Process-527,3,2329,2329,2345,6,16,10,0
Process-528,5,3031,3031,3063,7,32,25,0
Process-529,5,1121,1121,1129,8,8,0,0
Process-530,5,4382,4382,4742,4,360,356,0
Process-531,1,2415,2415,2444,4,29,25,0
Process-532,5,5137,5137,5207,4,70,66,0
Process-533,5,3232,3232,3250,4,18,14,0
Process-534,4,1286,1286,1446,4,160,156,0
Process-535,3,2122,2122,2222,1,100,99,0
Process-536,2,3041,3041,3198,4,157,153,0
Process-537,5,1597,1597,1618,4,21,17,0
Process-538,3,1356,1356,1393,5,37,32,0
Process-539,4,3483,3483,3654,2,171,169,0
Process-540,2,196,196,292,5,96,91,0
Process-541,2,4022,4022,4051,3,29,26,0
Process-542,2,5344,5344,5447,1,103,102,0
Process-543,4,2567,2567,2572,4,5,1,0
Process-544,4,3613,3613,3625,4,12,8,0
Process-545,1,4291,4291,5390,1,1099,1098,0
Process-546,1,4601,4601,4709,6,108,102,0
Process-547,1,3330,3330,3342,10,12,2,0
Process-548,5,238,238,671,1,433,432,0
Process-549,3,155,155,398,4,243,239,0
Process-550,3,1673,1673,1691,10,18,8,0
Process-551,2,5447,5447,5457,10,10,0,0
Process-552,1,795,795,838,6,43,37,0
Process-553,2,5477,5477,5489,10,12,2,0
Process-554,4,5468,5468,5518,2,50,48,0
Process-555,2,1976,1976,2170,2,194,192,0
Process-556,2,3461,3461,3678,1,217,216,0
Process-557,3,2774,2774,2813,3,39,36,0
Process-558,3,4333,4333,4561,5,228,223,0
Process-559,4,779,779,822,8,43,35,0
Process-560,4,239,239,307,5,68,63,0
Process-561,4,494,494,888,1,394,393,0
Process-562,3,1149,1149,1168,6,19,13,0
Process-563,5,3403,3403,3456,8,53,45,0
Process-564,1,4038,4038,4054,3,16,13,0
Process-565,2,4285,4285,4304,8,19,11,0
Process-566,1,3008,3008,3046,8,38,30,0
Process-567,1,4420,4420,4576,5,156,151,0
Process-568,1,3059,3059,3102,6,43,37,0
Process-569,3,3415,3415,3575,3,160,157,0
Process-570,5,3256,3256,3262,4,6,2,0
Process-571,2,1923,1923,2166,2,243,241,0
Process-572,3,1462,1462,1469,4,7,3,0
Process-573,4,3422,3422,3439,10,17,7,0
Process-574,2,4420,4420,4441,9,21,12,0
Process-575,2,4402,4402,4414,10,12,2,0
Process-576,5,3100,3100,3112,10,12,2,0
Process-577,4,3522,3522,3586,3,64,61,0
Process-578,1,426,426,673,1,247,246,0
Process-579,3,4450,4450,4550,6,100,94,0
Process-580,3,2177,2177,2185,5,8,3,0
Process-581,3,3875,3875,3878,3,3,0,0
Process-582,5,3876,3876,3882,4,6,2,0
Process-583,1,1794,1794,1969,4,175,171,0
Process-584,2,3232,3232,3254,4,22,18,0
Process-585,1,3143,3143,3154,8,11,3,0
Process-586,4,2935,2935,2936,1,1,0,0
Process-587,5,1375,1375,1388,6,13,7,0
Process-588,5,1029,1029,1049,7,20,13,0
Process-589,5,4375,4375,4850,3,475,472,0
Process-590,1,1703,1703,1726,9,23,14,0
Process-591,2,4317,4317,4326,5,9,4,0
