Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-41,4,3381,3381,3590,10,209,199,9
Process-42,4,23,23,40,9,17,8,8
Process-43,4,2085,2085,2201,4,116,112,3
Process-44,3,4785,4785,5120,2,335,333,1
Process-45,5,4285,4285,4752,8,467,459,7
Process-46,1,4449,4449,4853,2,404,402,1
Process-47,5,1518,1518,1638,1,120,119,0
Process-48,5,4117,4117,4205,4,88,84,3
Process-49,4,3073,3073,3296,8,223,215,7
Process-50,1,3009,3009,3253,4,244,240,3
Process-51,2,3527,3527,3653,5,126,121,4
Process-52,4,1103,1103,1438,1,335,334,0
Process-53,5,981,981,1395,6,414,408,5
Process-54,1,1829,1829,2124,5,295,290,4
Process-55,3,865,865,890,10,25,15,9
Process-56,3,4748,4748,5112,1,364,363,0
Process-57,4,1157,1157,1455,4,298,294,3
Process-58,3,361,361,571,2,210,208,1
Process-59,3,734,734,856,7,122,115,6
Process-60,2,998,998,1398,6,400,394,5
Process-61,4,647,647,698,2,51,49,1
Process-62,4,3703,3703,3709,1,6,5,0
Process-63,4,3246,3246,3543,1,297,296,0
Process-64,5,656,656,699,1,43,42,0
Process-65,5,1557,1557,1650,5,93,88,4
Process-66,4,2362,2362,2384,5,22,17,4
Process-67,5,768,768,865,9,97,88,8
Process-68,3,222,222,419,1,197,196,0
Process-69,3,1699,1699,2006,8,307,299,7
Process-70,2,5010,5010,5260,1,250,249,0
Process-71,5,5162,5162,5372,3,210,207,2
Process-72,5,1738,1738,2018,2,280,278,1
Process-73,5,3953,3953,4044,8,91,83,7
Process-74,1,4492,4492,4933,8,441,433,7
Process-75,4,3388,3388,3593,10,205,195,9
Process-76,3,295,295,510,2,215,213,1
Process-77,5,1197,1197,1472,10,275,265,9
Process-78,5,4777,4777,5117,10,340,330,9
Process-79,1,212,212,414,5,202,197,4
Process-80,4,5279,5279,5389,1,110,109,0
Process-81,2,1104,1104,1439,3,335,332,2
Process-82,4,4338,4338,4813,7,475,468,6
Process-83,1,4062,4062,4192,2,130,128,1
Process-84,2,2812,2812,2857,9,45,36,8
Process-85,3,3536,3536,3655,4,119,115,3
Process-86,4,542,542,659,4,117,113,3
Process-87,3,3220,3220,3533,3,313,310,2
Process-88,2,4019,4019,4082,2,63,61,1
Process-89,3,704,704,849,9,145,136,8
Process-90,4,2542,2542,2567,5,25,20,4
Process-91,2,119,119,379,6,260,254,5
Process-92,5,2854,2854,2889,2,35,33,1
Process-93,4,376,376,572,2,196,194,1
Process-94,2,805,805,885,2,80,78,1
Process-95,4,3266,3266,3551,3,285,282,2
Process-96,5,2089,2089,2203,9,114,105,8
Process-97,5,117,117,378,5,261,256,4
Process-98,4,2858,2858,2890,7,32,25,6
Process-99,3,3392,3392,3594,8,202,194,7
Process-100,3,862,862,889,3,27,24,2
Process-101,5,715,715,852,2,137,135,1
Process-102,2,555,555,661,6,106,100,5
Process-103,2,315,315,521,6,206,200,5
Process-104,4,4476,4476,4930,7,454,447,6
Process-105,3,4976,4976,5254,5,278,273,4
Process-106,4,4190,4190,4251,2,61,59,1
Process-107,3,1402,1402,1589,5,187,182,4
Process-108,4,1108,1108,1440,6,332,326,5
Process-109,3,1661,1661,1990,6,329,323,5
Process-110,4,4182,4182,4250,4,68,64,3
Process-111,5,4340,4340,4814,6,474,468,5
Process-112,5,4536,4536,4966,3,430,427,2
Process-113,1,5409,5409,5444,5,35,30,4
Process-114,2,5289,5289,5399,7,110,103,6
Process-115,4,3148,3148,3373,3,225,222,2
Process-116,3,1503,1503,1631,2,128,126,1
Process-117,1,25,25,41,1,16,15,0
Process-118,2,1229,1229,1478,6,249,243,5
Process-119,1,4582,4582,4969,9,387,378,8
Process-120,3,1187,1187,1469,10,282,272,9
Process-121,5,1564,1564,1654,5,90,85,4
Process-122,1,1284,1284,1564,7,280,273,6
Process-123,3,4599,4599,4973,6,374,368,5
Process-124,5,5283,5283,5390,5,107,102,4
Process-125,1,5450,5450,5509,2,59,57,1
Process-126,3,1054,1054,1426,2,372,370,1
Process-127,4,1867,1867,2142,9,275,266,8
Process-128,1,246,246,424,6,178,172,5
Process-129,5,411,411,583,2,172,170,1
Process-130,5,4911,4911,5217,1,306,305,0
Process-131,3,72,72,366,7,294,287,6
Process-132,3,4431,4431,4849,3,418,415,2
Process-133,5,1184,1184,1468,4,284,280,3
Process-134,5,2328,2328,2377,9,49,40,8
Process-135,3,4706,4706,5096,1,390,389,0
Process-136,3,219,219,417,6,198,192,5
Process-137,4,4097,4097,4203,9,106,97,8
Process-138,2,429,429,604,2,175,173,1
Process-139,3,2212,2212,2224,9,12,3,8
Process-140,2,3438,3438,3629,1,191,190,0
Process-141,1,4768,4768,5116,3,348,345,2
Process-142,1,1625,1625,1982,4,357,353,3
Process-143,3,264,264,428,5,164,159,4
Process-144,5,2600,2600,2699,7,99,92,6
Process-145,4,5341,5341,5437,9,96,87,8
Process-146,5,3512,3512,3650,7,138,131,6
Process-147,5,5174,5174,5377,1,203,202,0
Process-148,1,237,237,420,7,183,176,6
Process-149,2,207,207,413,7,206,199,6
Process-150,4,3006,3006,3211,5,205,200,4
Process-151,2,5318,5318,5406,8,88,80,7
Process-152,1,4298,4298,4806,6,508,502,5
Process-153,3,5328,5328,5408,3,80,77,2
Process-154,5,4172,4172,4249,9,77,68,8
Process-155,4,677,677,845,5,168,163,4
Process-156,5,3933,3933,4033,7,100,93,6
Process-157,1,4529,4529,4965,3,436,433,2
Process-158,2,2334,2334,2380,5,46,41,4
Process-159,1,592,592,669,1,77,76,0
Process-160,5,436,436,607,7,171,164,6
Process-161,2,5457,5457,5510,9,53,44,8
Process-162,1,5267,5267,5387,3,120,117,2
Process-163,1,5393,5393,5443,6,50,44,5
Process-164,2,353,353,570,5,217,212,4
Process-165,5,3530,3530,3654,1,124,123,0
Process-166,3,2476,2476,2484,8,8,0,7
Process-167,4,593,593,670,10,77,67,9
Process-168,1,312,312,519,9,207,198,8
Process-169,1,511,511,640,3,129,126,2
Process-170,5,1540,1540,1644,3,104,101,2
Process-171,3,2826,2826,2858,9,32,23,8
Process-172,3,1083,1083,1433,10,350,340,9
Process-173,1,1114,1114,1445,3,331,328,2
Process-174,5,728,728,854,2,126,124,1
Process-175,1,58,58,339,9,281,272,8
Process-176,3,3317,3317,3570,8,253,245,7
Process-177,5,3195,3195,3380,4,185,181,3
Process-178,3,3819,3819,3852,8,33,25,7
Process-179,5,5021,5021,5263,9,242,233,8
Process-180,1,968,968,1371,8,403,395,7
Process-181,5,1838,1838,2128,9,290,281,8
Process-182,5,3915,3915,3924,6,9,3,5
Process-183,5,4042,4042,4126,1,84,83,0
Process-184,2,4763,4763,5115,10,352,342,9
Process-185,2,642,642,697,10,55,45,9
Process-186,4,931,931,965,4,34,30,3
Process-187,3,2701,2701,2809,1,108,107,0
Process-188,3,3655,3655,3678,2,23,21,1
Process-189,3,3409,3409,3599,9,190,181,8
Process-190,5,265,265,429,3,164,161,2
Process-191,5,1520,1520,1639,5,119,114,4
Process-192,5,3112,3112,3328,6,216,210,5
Process-193,2,2680,2680,2805,4,125,121,3
Process-194,1,2678,2678,2803,1,125,124,0
Process-195,1,435,435,605,8,170,162,7
Process-196,2,1716,1716,2015,7,299,292,6
Process-197,5,1793,1793,2110,1,317,316,0
Process-198,4,1707,1707,2010,8,303,295,7
Process-199,2,2098,2098,2204,6,106,100,5
Process-200,5,1983,1983,2173,3,190,187,2
Process-201,4,3642,3642,3677,3,35,32,2
Process-202,3,5166,5166,5375,1,209,208,0
Process-203,5,4071,4071,4193,6,122,116,5
Process-204,1,956,956,1370,3,414,411,2
Process-205,2,5296,5296,5402,1,106,105,0
Process-206,4,4479,4479,4932,7,453,446,6
Process-207,5,4548,4548,4968,3,420,417,2
Process-208,4,4744,4744,5111,2,367,365,1
Process-209,3,1882,1882,2146,1,264,263,0
Process-210,4,1010,1010,1408,8,398,390,7
Process-211,4,1084,1084,1434,9,350,341,8
Process-212,2,1654,1654,1988,10,334,324,9
Process-213,1,1135,1135,1451,8,316,308,7
Process-214,1,4129,4129,4210,8,81,73,7
Process-215,5,5130,5130,5361,6,231,225,5
Process-216,4,3935,3935,4036,9,101,92,8
Process-217,3,2988,2988,3207,9,219,210,8
Process-218,3,3941,3941,4043,9,102,93,8
Process-219,2,1504,1504,1635,7,131,124,6
Process-220,3,3454,3454,3640,2,186,184,1
Process-221,1,1849,1849,2140,4,291,287,3
Process-222,5,4823,4823,5125,2,302,300,1
Process-223,3,2768,2768,2850,8,82,74,7
Process-224,3,4118,4118,4209,1,91,90,0
Process-225,1,2549,2549,2571,6,22,16,5
Process-226,5,795,795,882,9,87,78,8
Process-227,1,753,753,859,4,106,102,3
Process-228,1,3562,3562,3661,1,99,98,0
Process-229,4,2611,2611,2751,2,140,138,1
Process-230,5,4881,4881,5211,8,330,322,7
Process-231,4,5466,5466,5513,5,47,42,4
Process-232,3,3004,3004,3210,10,206,196,9
Process-233,1,1799,1799,2119,10,320,310,9
Process-234,3,1005,1005,1400,9,395,386,8
Process-235,2,4410,4410,4843,3,433,430,2
Process-236,1,3919,3919,3925,4,6,2,3
Process-237,3,2048,2048,2189,8,141,133,7
Process-238,2,3354,3354,3584,7,230,223,6
Process-239,2,84,84,370,5,286,281,4
Process-240,4,2704,2704,2811,3,107,104,2
Process-241,4,1701,1701,2007,6,306,300,5
Process-242,5,3574,3574,3662,8,88,80,7
Process-243,3,1532,1532,1641,4,109,105,3
Process-244,5,4096,4096,4202,3,106,103,2
Process-245,4,1259,1259,1494,8,235,227,7
Process-246,2,4966,4966,5253,1,287,286,0
Process-247,3,5146,5146,5368,4,222,218,3
Process-248,2,5478,5478,5517,10,39,29,9
Process-249,1,4670,4670,4987,9,317,308,8
Process-250,4,1351,1351,1577,3,226,223,2
Process-251,2,3322,3322,3571,2,249,247,1
Process-252,2,2916,2916,2917,1,1,0,0
Process-253,5,3863,3863,3864,1,1,0,0
Process-254,4,1506,1506,1636,9,130,121,8
Process-255,2,2387,2387,2398,8,11,3,7
Process-256,5,4760,4760,5114,8,354,346,7
Process-257,4,288,288,435,2,147,145,1
Process-258,2,4993,4993,5257,10,264,254,9
Process-259,2,2451,2451,2468,5,17,12,4
Process-260,5,2416,2416,2444,5,28,23,4
Process-261,3,63,63,364,9,301,292,8
Process-262,1,2417,2417,2446,7,29,22,6
Process-263,5,2508,2508,2548,7,40,33,6
Process-264,3,4275,4275,4749,4,474,470,3
Process-265,4,4156,4156,4245,9,89,80,8
Process-266,3,624,624,673,1,49,48,0
Process-267,3,1216,1216,1477,6,261,255,5
Process-268,3,4818,4818,5123,3,305,302,2
Process-269,5,124,124,380,8,256,248,7
Process-270,2,5479,5479,5519,1,40,39,0
Process-271,3,3937,3937,4037,10,100,90,9
Process-272,4,5479,5479,5518,1,39,38,0
Process-273,2,3300,3300,3566,3,266,263,2
Process-274,1,4282,4282,4751,3,469,466,2
Process-275,4,1375,1375,1581,3,206,203,2
Process-276,3,4903,4903,5215,9,312,303,8
Process-277,1,1888,1888,2147,6,259,253,5
Process-278,5,5289,5289,5393,2,104,102,1
Process-279,4,1930,1930,2164,3,234,231,2
Process-280,2,3085,3085,3298,2,213,211,1
Process-281,4,3971,3971,4050,2,79,77,1
Process-282,4,2620,2620,2758,10,138,128,9
Process-283,5,384,384,573,5,189,184,4
Process-284,5,4478,4478,4931,7,453,446,6
Process-285,4,686,686,846,8,160,152,7
Process-286,1,2803,2803,2856,2,53,51,1
Process-287,5,5286,5286,5391,8,105,97,7
Process-288,2,4236,4236,4717,2,481,479,1
Process-289,2,1639,1639,1983,2,344,342,1
Process-290,5,3384,3384,3591,5,207,202,4
Process-291,5,824,824,887,5,63,58,4
Process-292,3,1971,1971,2170,2,199,197,1
Process-293,4,527,527,654,3,127,124,2
Process-294,4,3334,3334,3582,10,248,238,9
Process-295,2,4274,4274,4741,5,467,462,4
Process-296,3,1271,1271,1496,7,225,218,6
Process-297,3,1902,1902,2158,3,256,253,2
Process-298,3,1108,1108,1441,1,333,332,0
Process-299,4,3062,3062,3277,6,215,209,5
Process-300,1,2245,2245,2246,1,1,0,0
Process-301,5,406,406,582,6,176,170,5
Process-302,1,4909,4909,5216,2,307,305,1
Process-303,2,1422,1422,1615,1,193,192,0
Process-304,4,4641,4641,4982,10,341,331,9
Process-305,4,1797,1797,2118,4,321,317,3
Process-306,4,16,16,33,3,17,14,2
Process-307,1,1838,1838,2129,4,291,287,3
Process-308,5,673,673,843,8,170,162,7
Process-309,4,3357,3357,3586,3,229,226,2
Process-310,5,2176,2176,2212,4,36,32,3
Process-311,5,1672,1672,2000,9,328,319,8
Process-312,5,5366,5366,5441,2,75,73,1
Process-313,5,5481,5481,5520,1,39,38,0
Process-314,1,3586,3586,3663,3,77,74,2
Process-315,5,3552,3552,3658,10,106,96,9
Process-316,4,3666,3666,3680,6,14,8,5
Process-317,3,3108,3108,3317,9,209,200,8
Process-318,5,2191,2191,2223,7,32,25,6
Process-319,5,3278,3278,3563,6,285,279,5
Process-320,1,1271,1271,1497,6,226,220,5
Process-321,1,4623,4623,4981,7,358,351,6
Process-322,3,1990,1990,2174,10,184,174,9
Process-323,2,2324,2324,2371,6,47,41,5
Process-324,2,345,345,568,9,223,214,8
Process-325,1,2348,2348,2382,9,34,25,8
Process-326,2,5000,5000,5258,6,258,252,5
Process-327,5,150,150,383,1,233,232,0
Process-328,4,1789,1789,2109,4,320,316,3
Process-329,4,4889,4889,5212,5,323,318,4
Process-330,4,4940,4940,5218,5,278,273,4
Process-331,3,2730,2730,2825,7,95,88,6
Process-332,4,104,104,373,10,269,259,9
Process-333,1,4228,4228,4258,3,30,27,2
Process-334,2,473,473,627,5,154,149,4
Process-335,2,3962,3962,4048,3,86,83,2
Process-336,2,2646,2646,2766,6,120,114,5
Process-337,1,4142,4142,4212,8,70,62,7
Process-338,1,3155,3155,3375,2,220,218,1
Process-339,2,4222,4222,4256,4,34,30,3
Process-340,2,2583,2583,2618,2,35,33,1
Process-341,2,5042,5042,5279,5,237,232,4
Process-342,5,2531,2531,2556,8,25,17,7
Process-343,3,5288,5288,5392,5,104,99,4
Process-344,3,1157,1157,1456,3,299,296,2
Process-345,1,1552,1552,1647,2,95,93,1
Process-346,4,2494,2494,2529,9,35,26,8
Process-347,5,3268,3268,3562,1,294,293,0
Process-348,5,4595,4595,4972,9,377,368,8
Process-349,2,3007,3007,3212,8,205,197,7
Process-350,2,2284,2284,2319,8,35,27,7
Process-351,2,2371,2371,2385,6,14,8,5
Process-352,1,105,105,374,7,269,262,6
Process-353,1,4500,4500,4936,4,436,432,3
Process-354,1,5062,5062,5282,1,220,219,0
Process-355,2,455,455,625,7,170,163,6
Process-356,4,2453,2453,2470,8,17,9,7
Process-357,5,5052,5052,5281,10,229,219,9
Process-358,5,4420,4420,4845,1,425,424,0
Process-359,2,1487,1487,1623,3,136,133,2
Process-360,2,980,980,1394,7,414,407,6
Process-361,5,1828,1828,2123,10,295,285,9
Process-362,5,1136,1136,1452,7,316,309,6
Process-363,2,1276,1276,1498,4,222,218,3
Process-364,3,5323,5323,5407,1,84,83,0
Process-365,2,2632,2632,2762,9,130,121,8
Process-366,5,2990,2990,3208,3,218,215,2
Process-367,1,1812,1812,2121,1,309,308,0
Process-368,5,133,133,381,4,248,244,3
Process-369,2,5012,5012,5261,8,249,241,7
Process-370,2,1401,1401,1588,2,187,185,1
Process-371,3,3356,3356,3585,9,229,220,8
Process-372,5,2294,2294,2323,10,29,19,9
Process-373,3,2589,2589,2696,8,107,99,7
Process-374,2,2973,2973,3205,7,232,225,6
Process-375,3,2595,2595,2697,3,102,99,2
Process-376,4,976,976,1373,2,397,395,1
Process-377,1,4793,4793,5121,9,328,319,8
Process-378,3,1190,1190,1470,5,280,275,4
Process-379,2,2022,2022,2184,10,162,152,9
Process-380,3,3418,3418,3622,7,204,197,6
Process-381,4,5027,5027,5264,9,237,228,8
Process-382,1,4360,4360,4821,8,461,453,7
Process-383,2,4233,4233,4259,5,26,21,4
Process-384,2,240,240,423,4,183,179,3
Process-385,4,2111,2111,2206,7,95,88,6
Process-386,1,5066,5066,5283,8,217,209,7
Process-387,2,5037,5037,5278,6,241,235,5
Process-388,3,2294,2294,2324,6,30,24,5
Process-389,3,1197,1197,1473,10,276,266,9
Process-390,2,3826,3826,3855,3,29,26,2
Process-391,3,1756,1756,2041,9,285,276,8
Process-392,1,3544,3544,3657,5,113,108,4
Process-393,5,2589,2589,2620,10,31,21,9
Process-394,5,546,546,660,5,114,109,4
Process-395,1,945,945,968,1,23,22,0
Process-396,4,608,608,671,10,63,53,9
Process-397,3,2487,2487,2528,9,41,32,8
Process-398,3,2883,2883,2896,1,13,12,0
Process-399,1,4435,4435,4851,6,416,410,5
Process-400,4,3658,3658,3679,3,21,18,2
Process-401,1,3098,3098,3299,3,201,198,2
Process-402,3,3396,3396,3596,3,200,197,2
Process-403,4,1016,1016,1410,4,394,390,3
Process-404,3,1133,1133,1449,1,316,315,0
Process-405,1,5224,5224,5381,3,157,154,2
Process-406,2,3045,3045,3265,10,220,210,9
Process-407,4,4988,4988,5255,8,267,259,7
Process-408,1,4394,4394,4831,5,437,432,4
Process-409,2,1741,1741,2036,1,295,294,0
Process-410,1,3432,3432,3625,7,193,186,6
Process-411,5,4950,4950,5252,3,302,299,2
Process-412,5,179,179,400,5,221,216,4
Process-413,2,1968,1968,2168,3,200,197,2
Process-414,2,197,197,403,3,206,203,2
Process-415,3,2018,2018,2176,8,158,150,7
Process-416,1,3266,3266,3552,5,286,281,4
Process-417,5,5290,5290,5400,10,110,100,9
Process-418,1,3057,3057,3275,6,218,212,5
Process-419,3,4519,4519,4964,4,445,441,3
Process-420,4,2620,2620,2752,1,132,131,0
Process-421,1,2270,2270,2278,7,8,1,6
Process-422,2,1134,1134,1450,2,316,314,1
Process-423,2,2880,2880,2895,9,15,6,8
Process-424,5,5422,5422,5446,7,24,17,6
Process-425,2,2651,2651,2767,4,116,112,3
Process-426,3,3891,3891,3912,8,21,13,7
Process-427,1,160,160,396,6,236,230,5
Process-428,3,4893,4893,5213,6,320,314,5
Process-429,1,4880,4880,5210,6,330,324,5
Process-430,5,2056,2056,2190,3,134,131,2
Process-431,1,442,442,624,8,182,174,7
Process-432,2,2391,2391,2438,3,47,44,2
Process-433,3,2500,2500,2531,6,31,25,5
Process-434,3,2767,2767,2849,9,82,73,8
Process-435,3,5139,5139,5365,6,226,220,5
Process-436,1,529,529,656,9,127,118,8
Process-437,4,1842,1842,2131,6,289,283,5
Process-438,2,3821,3821,3853,6,32,26,5
Process-439,4,3430,3430,3624,6,194,188,5
Process-440,2,2064,2064,2199,7,135,128,6
Process-441,1,4433,4433,4850,10,417,407,9
Process-442,2,5299,5299,5404,9,105,96,8
Process-443,2,1583,1583,1957,4,374,370,3
Process-444,2,4669,4669,4986,9,317,308,8
Process-445,1,4341,4341,4817,7,476,469,6
Process-446,4,4060,4060,4129,4,69,65,3
Process-447,2,4053,4053,4127,5,74,69,4
Process-448,3,610,610,672,4,62,58,3
Process-449,4,4380,4380,4828,9,448,439,8
Process-450,2,1170,1170,1458,5,288,283,4
Process-451,4,3452,3452,3631,8,179,171,7
Process-452,4,3519,3519,3651,2,132,130,1
Process-453,4,1290,1290,1570,10,280,270,9
Process-454,2,2875,2875,2894,3,19,16,2
Process-455,4,2056,2056,2191,9,135,126,8
Process-456,3,3633,3633,3676,1,43,42,0
Process-457,3,3,3,6,3,3,0,2
Process-458,2,4218,4218,4255,6,37,31,5
Process-459,4,153,153,393,3,240,237,2
Process-460,2,1719,1719,2016,8,297,289,7
Process-461,3,3302,3302,3568,8,266,258,7
Process-462,1,2583,2583,2619,9,36,27,8
Process-463,3,711,711,850,3,139,136,2
Process-464,1,5462,5462,5511,2,49,47,1
Process-465,1,442,442,623,3,181,178,2
Process-466,2,904,904,906,2,2,0,1
Process-467,5,4057,4057,4128,9,71,62,8
Process-468,5,741,741,857,9,116,107,8
Process-469,3,2779,2779,2852,9,73,64,8
Process-470,4,3302,3302,3567,8,265,257,7
Process-471,2,4163,4163,4248,3,85,82,2
Process-472,2,349,349,569,5,220,215,4
Process-473,1,3263,3263,3550,1,287,286,0
Process-474,5,3729,3729,3736,7,7,0,6
Process-475,3,3290,3290,3565,5,275,270,4
Process-476,3,4707,4707,5097,5,390,385,4
Process-477,4,4778,4778,5118,4,340,336,3
Process-478,5,5181,5181,5378,7,197,190,6
Process-479,5,1603,1603,1967,2,364,362,1
Process-480,2,2626,2626,2760,6,134,128,5
Process-481,5,2350,2350,2383,8,33,25,7
Process-482,1,5046,5046,5280,6,234,228,5
Process-483,3,66,66,365,9,299,290,8
Process-484,3,1940,1940,2166,7,226,219,6
Process-485,1,2833,2833,2879,8,46,38,7
Process-486,1,1127,1127,1447,4,320,316,3
Process-487,2,189,189,401,6,212,206,5
Process-488,3,4653,4653,4983,8,330,322,7
Process-489,1,1132,1132,1448,4,316,312,3
Process-490,3,1870,1870,2144,6,274,268,5
Process-491,4,3612,3612,3666,5,54,49,4
Process-492,4,3434,3434,3626,2,192,190,1
Process-493,3,288,288,509,2,221,219,1
Process-494,4,3692,3692,3706,10,14,4,9
Process-495,1,4496,4496,4934,7,438,431,6
Process-496,3,4275,4275,4748,3,473,470,2
Process-497,2,3324,3324,3572,2,248,246,1
Process-498,5,1215,1215,1476,7,261,254,6
Process-499,3,2034,2034,2185,2,151,149,1
Process-500,5,2147,2147,2209,10,62,52,9
Process-501,5,3603,3603,3664,9,61,52,8
Process-502,1,3926,3926,3929,3,3,0,2
Process-503,3,4441,4441,4852,1,411,410,0
Process-504,4,3198,3198,3381,7,183,176,6
Process-505,3,5293,5293,5401,5,108,103,4
Process-506,3,456,456,626,4,170,166,3
Process-507,1,2286,2286,2320,7,34,27,6
Process-508,3,1254,1254,1484,5,230,225,4
Process-509,2,3830,3830,3856,8,26,18,7
Process-510,5,4369,4369,4823,9,454,445,8
Process-511,3,3967,3967,4049,6,82,76,5
Process-512,4,916,916,920,2,4,2,1
Process-513,2,3214,3214,3527,9,313,304,8
Process-514,5,1441,1441,1616,4,175,171,3
Process-515,5,2165,2165,2211,1,46,45,0
Process-516,1,4094,4094,4201,9,107,98,8
Process-517,3,1602,1602,1966,8,364,356,7
Process-518,1,3312,3312,3569,1,257,256,0
Process-519,5,165,165,397,6,232,226,5
Process-520,4,1657,1657,1989,8,332,324,7
Process-521,4,3669,3669,3681,2,12,10,1
Process-522,4,975,975,1372,9,397,388,8
Process-523,2,1769,1769,2083,4,314,310,3
Process-524,1,3126,3126,3353,4,227,223,3
Process-525,4,2950,2950,3191,9,241,232,8
Process-526,5,1373,1373,1579,7,206,199,6
Process-527,3,2329,2329,2379,6,50,44,5
Process-528,5,3031,3031,3261,7,230,223,6
Process-529,5,1121,1121,1446,8,325,317,7
Process-530,5,4382,4382,4829,4,447,443,3
Process-531,1,2415,2415,2443,4,28,24,3
Process-532,5,5137,5137,5362,4,225,221,3
Process-533,5,3232,3232,3536,4,304,300,3
Process-534,4,1286,1286,1569,4,283,279,3
Process-535,3,2122,2122,2207,1,85,84,0
Process-536,2,3041,3041,3263,4,222,218,3
Process-537,5,1597,1597,1965,4,368,364,3
Process-538,3,1356,1356,1578,5,222,217,4
Process-539,4,3483,3483,3646,2,163,161,1
Process-540,2,196,196,402,5,206,201,4
Process-541,2,4022,4022,4083,3,61,58,2
Process-542,2,5344,5344,5438,1,94,93,0
Process-543,4,2567,2567,2573,4,6,2,3
Process-544,4,3613,3613,3673,4,60,56,3
Process-545,1,4291,4291,4755,1,464,463,0
Process-546,1,4601,4601,4974,6,373,367,5
Process-547,1,3330,3330,3574,10,244,234,9
Process-548,5,238,238,421,1,183,182,0
Process-549,3,155,155,395,4,240,236,3
Process-550,3,1673,1673,2001,10,328,318,9
Process-551,2,5447,5447,5508,10,61,51,9
Process-552,1,795,795,883,6,88,82,5
Process-553,2,5477,5477,5516,10,39,29,9
Process-554,4,5468,5468,5514,2,46,44,1
Process-555,2,1976,1976,2172,2,196,194,1
Process-556,2,3461,3461,3645,1,184,183,0
Process-557,3,2774,2774,2851,3,77,74,2
Process-558,3,4333,4333,4812,5,479,474,4
Process-559,4,779,779,880,8,101,93,7
Process-560,4,239,239,422,5,183,178,4
Process-561,4,494,494,638,1,144,143,0
Process-562,3,1149,1149,1454,6,305,299,5
Process-563,5,3403,3403,3597,8,194,186,7
Process-564,1,4038,4038,4125,3,87,84,2
Process-565,2,4285,4285,4753,8,468,460,7
Process-566,1,3008,3008,3252,8,244,236,7
Process-567,1,4420,4420,4847,5,427,422,4
Process-568,1,3059,3059,3276,6,217,211,5
Process-569,3,3415,3415,3602,3,187,184,2
Process-570,5,3256,3256,3549,4,293,289,3
Process-571,2,1923,1923,2163,2,240,238,1
Process-572,3,1462,1462,1620,4,158,154,3
Process-573,4,3422,3422,3623,10,201,191,9
Process-574,2,4420,4420,4846,9,426,417,8
Process-575,2,4402,4402,4840,10,438,428,9
Process-576,5,3100,3100,3300,10,200,190,9
Process-577,4,3522,3522,3652,3,130,127,2
Process-578,1,426,426,603,1,177,176,0
Process-579,3,4450,4450,4855,6,405,399,5
Process-580,3,2177,2177,2221,5,44,39,4
Process-581,3,3875,3875,3881,3,6,3,2
Process-582,5,3876,3876,3882,4,6,2,3
Process-583,1,1794,1794,2111,4,317,313,3
Process-584,2,3232,3232,3540,4,308,304,3
Process-585,1,3143,3143,3354,8,211,203,7
Process-586,4,2935,2935,2936,1,1,0,0
Process-587,5,1375,1375,1580,6,205,199,5
Process-588,5,1029,1029,1423,7,394,387,6
Process-589,5,4375,4375,4827,3,452,449,2
Process-590,1,1703,1703,2008,9,305,296,8
Process-591,2,4317,4317,4810,5,493,488,4
