Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-140,1,4284,4284,4320,9,36,27,4
Process-141,5,2475,2475,2476,1,1,0,0
Process-142,3,671,671,694,9,23,14,4
Process-143,5,1902,1902,1907,5,5,0,2
Process-144,5,1094,1094,1104,4,10,6,1
Process-145,5,914,914,924,10,10,0,4
Process-146,1,2348,2348,2358,4,10,6,1
Process-147,2,4809,4809,4817,8,8,0,3
Process-148,4,3636,3636,3662,8,26,18,3
Process-149,5,5427,5427,5440,9,13,4,4
Process-150,3,5099,5099,5131,8,32,24,3
Process-151,2,1353,1353,1391,9,38,29,4
Process-152,1,3960,3960,4088,8,128,120,3
Process-153,3,3920,3920,3952,4,32,28,1
Process-154,5,2841,2841,2849,8,8,0,3
Process-155,1,3018,3018,3052,3,34,31,1
Process-156,5,382,382,388,6,6,0,2
Process-157,1,5253,5253,5285,7,32,25,3
Process-158,1,3204,3204,3244,6,40,34,2
Process-159,5,3919,3919,3967,5,48,43,2
Process-160,5,5154,5154,5181,4,27,23,1
Process-161,5,3556,3556,3566,4,10,6,1
Process-162,2,1732,1732,1749,9,17,8,4
Process-163,3,3167,3167,3177,1,10,9,0
Process-164,4,1779,1779,1794,7,15,8,3
Process-165,1,5407,5407,5433,8,26,18,3
Process-166,1,3578,3578,3613,7,35,28,3
Process-167,1,534,534,539,1,5,4,0
Process-168,2,770,770,780,8,10,2,3
Process-169,1,4636,4636,4649,7,13,6,3
Process-170,4,1123,1123,1142,7,19,12,3
Process-171,4,2290,2290,2303,2,13,11,0
Process-172,4,3909,3909,4009,10,100,90,4
Process-173,3,5113,5113,5126,2,13,11,0
Process-174,1,3547,3547,3568,4,21,17,1
Process-175,2,1123,1123,1144,6,21,15,2
Process-176,3,4649,4649,4663,8,14,6,3
Process-177,2,926,926,934,2,8,6,0
Process-178,3,4327,4327,4334,7,7,0,3
Process-179,2,3442,3442,3495,9,53,44,4
Process-180,4,2919,2919,2925,4,6,2,1
Process-181,5,2586,2586,2606,9,20,11,4
Process-182,4,4152,4152,4189,5,37,32,2
Process-183,1,438,438,467,9,29,20,4
Process-184,1,896,896,911,10,15,5,4
Process-185,5,4440,4440,4450,10,10,0,4
Process-186,4,1518,1518,1535,8,17,9,3
Process-187,2,1883,1883,1898,8,15,7,3
Process-188,3,2974,2974,2999,9,25,16,4
Process-189,3,4401,4401,4418,10,17,7,4
Process-190,3,2160,2160,2175,5,15,10,2
Process-191,4,3255,3255,3261,1,6,5,0
Process-192,2,5199,5199,5211,5,12,7,2
Process-193,5,4382,4382,4384,2,2,0,0
Process-194,3,3926,3926,3999,5,73,68,2
Process-195,4,3507,3507,3539,8,32,24,3
Process-196,5,5449,5449,5457,7,8,1,3
Process-197,5,3937,3937,3958,2,21,19,0
Process-198,5,3752,3752,3757,5,5,0,2
Process-199,4,794,794,805,10,11,1,4
Process-200,3,3578,3578,3585,5,7,2,2
Process-201,2,3938,3938,4057,7,119,112,3
Process-202,3,2296,2296,2339,9,43,34,4
Process-203,1,3306,3306,3318,7,12,5,3
Process-204,4,5105,5105,5145,10,40,30,4
Process-205,2,3115,3115,3131,3,16,13,1
Process-206,3,1417,1417,1441,5,24,19,2
Process-207,4,2717,2717,2727,7,10,3,3
Process-208,1,923,923,938,4,15,11,1
Process-209,2,1178,1178,1197,2,19,17,0
Process-210,1,3344,3344,3350,2,6,4,0
Process-211,5,3416,3416,3422,2,6,4,0
Process-212,4,2186,2186,2196,4,10,6,1
Process-213,5,5366,5366,5391,6,25,19,2
Process-214,1,825,825,856,8,31,23,3
Process-215,5,2247,2247,2263,2,16,14,0
Process-216,5,3256,3256,3267,6,11,5,2
Process-217,4,1158,1158,1168,7,10,3,3
Process-218,3,4840,4840,4884,8,44,36,3
Process-219,2,1347,1347,1373,5,26,21,2
Process-220,1,1645,1645,1653,6,8,2,2
Process-221,1,1871,1871,1875,3,4,1,1
Process-222,3,4658,4658,4672,9,14,5,4
Process-223,3,683,683,702,6,19,13,2
Process-224,2,3341,3341,3352,8,11,3,3
Process-225,1,1138,1138,1149,1,11,10,0
Process-226,2,4113,4113,4184,8,71,63,3
Process-227,2,4414,4414,4425,7,11,4,3
Process-228,2,923,923,928,3,5,2,1
Process-229,5,262,262,274,10,12,2,4
Process-230,2,3520,3520,3531,1,11,10,0
Process-231,1,2786,2786,2823,7,37,30,3
Process-232,3,3986,3986,4082,6,96,90,2
Process-233,2,2795,2795,2832,10,37,27,4
Process-234,1,2846,2846,2862,3,16,13,1
Process-235,3,1111,1111,1125,3,14,11,1
Process-236,2,104,104,158,9,54,45,4
Process-237,5,4684,4684,4700,8,16,8,3
Process-238,1,3583,3583,3594,2,11,9,0
Process-239,5,971,971,997,6,26,20,2
Process-240,3,5289,5289,5292,3,3,0,1
Process-241,4,109,109,135,4,26,22,1
Process-242,3,2000,2000,2014,1,14,13,0
Process-243,2,3046,3046,3083,7,37,30,3
Process-244,2,4096,4096,4145,4,49,45,1
Process-245,1,2413,2413,2415,2,2,0,0
Process-246,4,3160,3160,3178,9,18,9,4
Process-247,5,2529,2529,2536,1,7,6,0
Process-248,1,2133,2133,2159,10,26,16,4
Process-249,3,2559,2559,2593,8,34,26,3
Process-250,2,2171,2171,2184,9,13,4,4
Process-251,1,3665,3665,3671,2,6,4,0
Process-252,4,26,26,42,10,16,6,4
Process-253,2,4502,4502,4529,9,27,18,4
Process-254,5,178,178,181,3,3,0,1
Process-255,1,2756,2756,2788,9,32,23,4
Process-256,5,4829,4829,4845,5,16,11,2
Process-257,5,676,676,687,8,11,3,3
Process-258,1,5022,5022,5056,6,34,28,2
Process-259,5,4978,4978,4982,4,4,0,1
Process-260,1,2894,2894,2900,6,6,0,2
Process-261,3,2275,2275,2293,2,18,16,0
Process-262,3,2694,2694,2704,4,10,6,1
Process-263,4,462,462,466,3,4,1,1
Process-264,3,1515,1515,1529,7,14,7,3
Process-265,3,497,497,511,8,14,6,3
Process-266,4,4715,4715,4719,4,4,0,1
Process-267,1,5197,5197,5214,9,17,8,4
Process-268,2,4243,4243,4286,9,43,34,4
Process-269,1,2770,2770,2800,8,30,22,3
Process-270,3,824,824,833,7,9,2,3
Process-271,2,2312,2312,2326,2,14,12,0
Process-272,1,3675,3675,3681,6,6,0,2
Process-273,2,1077,1077,1079,2,2,0,0
Process-274,4,3269,3269,3282,9,13,4,4
Process-275,4,3998,3998,4139,10,141,131,4
Process-276,1,1267,1267,1271,4,4,0,1
Process-277,5,1094,1094,1108,10,14,4,4
Process-278,2,100,100,143,5,43,38,2
Process-279,2,4591,4591,4613,8,22,14,3
Process-280,5,2635,2635,2648,8,13,5,3
Process-281,5,3933,3933,4052,9,119,110,4
Process-282,5,493,493,500,2,7,5,0
Process-283,5,1806,1806,1811,5,5,0,2
Process-284,1,141,141,168,6,27,21,2
Process-285,5,1846,1846,1849,3,3,0,1
Process-286,1,261,261,270,3,9,6,1
Process-287,5,3118,3118,3138,9,20,11,4
Process-288,1,2408,2408,2409,1,1,0,0
Process-289,4,3178,3178,3204,6,26,20,2
Process-290,4,3825,3825,3826,1,1,0,0
Process-291,5,5323,5323,5330,5,7,2,2
Process-292,3,4245,4245,4265,3,20,17,1
Process-293,4,827,827,844,7,17,10,3
Process-294,3,2104,2104,2121,6,17,11,2
Process-295,2,4466,4466,4474,8,8,0,3
Process-296,4,2437,2437,2445,6,8,2,2
Process-297,3,2373,2373,2386,5,13,8,2
Process-298,2,1850,1850,1867,9,17,8,4
Process-299,4,3870,3870,3913,6,43,37,2
Process-300,5,5420,5420,5423,1,3,2,0
Process-301,4,2792,2792,2798,1,6,5,0
Process-302,2,1882,1882,1894,5,12,7,2
Process-303,3,1171,1171,1202,3,31,28,1
Process-304,1,4563,4563,4575,4,12,8,1
Process-305,1,4645,4645,4657,4,12,8,1
Process-306,2,1154,1154,1163,5,9,4,2
Process-307,2,629,629,647,9,18,9,4
Process-308,4,511,511,512,1,1,0,0
Process-309,3,3025,3025,3081,10,56,46,4
Process-310,3,4041,4041,4126,6,85,79,2
Process-311,2,3192,3192,3206,2,14,12,0
Process-312,3,3757,3757,3758,1,1,0,0
Process-313,5,4195,4195,4210,1,15,14,0
Process-314,5,4228,4228,4253,8,25,17,3
Process-315,2,4045,4045,4152,7,107,100,3
Process-316,2,4443,4443,4460,10,17,7,4
Process-317,4,1677,1677,1688,4,11,7,1
Process-318,3,5231,5231,5248,10,17,7,4
Process-319,3,4224,4224,4242,4,18,14,1
Process-320,3,3633,3633,3654,5,21,16,2
Process-321,2,711,711,717,1,6,5,0
Process-322,3,4184,4184,4226,7,42,35,3
Process-323,1,1399,1399,1442,7,43,36,3
Process-324,2,3640,3640,3669,7,29,22,3
Process-325,2,517,517,531,5,14,9,2
Process-326,5,4778,4778,4782,4,4,0,1
Process-327,2,1392,1392,1430,7,38,31,3
Process-328,4,5491,5491,5502,10,11,1,4
Process-329,2,1137,1137,1146,2,9,7,0
Process-330,1,3464,3464,3523,9,59,50,4
Process-331,4,801,801,807,2,6,4,0
Process-332,4,359,359,363,4,4,0,1
Process-333,4,5024,5024,5050,6,26,20,2
Process-334,3,1258,1258,1264,3,6,3,1
Process-335,3,4684,4684,4703,7,19,12,3
Process-336,1,5325,5325,5341,7,16,9,3
Process-337,5,2203,2203,2209,4,6,2,1
Process-338,3,2662,2662,2671,1,9,8,0
Process-339,3,768,768,772,3,4,1,1
Process-340,5,5360,5360,5377,8,17,9,3
Process-341,4,1520,1520,1528,1,8,7,0
Process-342,2,1273,1273,1281,8,8,0,3
Process-343,3,3659,3659,3668,1,9,8,0
Process-344,3,4492,4492,4495,3,3,0,1
Process-345,1,3541,3541,3556,8,15,7,3
Process-346,4,4839,4839,4864,5,25,20,2
Process-347,3,4213,4213,4245,7,32,25,3
Process-348,5,4562,4562,4571,9,9,0,4
Process-349,1,3846,3846,3874,4,28,24,1
Process-350,5,5334,5334,5338,4,4,0,1
Process-351,2,5401,5401,5410,3,9,6,1
Process-352,1,2293,2293,2316,4,23,19,1
Process-353,4,2053,2053,2098,10,45,35,4
Process-354,5,2340,2340,2344,1,4,3,0
Process-355,1,699,699,724,9,25,16,4
Process-356,3,2042,2042,2059,3,17,14,1
Process-357,4,942,942,954,4,12,8,1
Process-358,4,2521,2521,2548,7,27,20,3
Process-359,5,2762,2762,2776,10,14,4,4
Process-360,2,4855,4855,4880,4,25,21,1
Process-361,4,1676,1676,1682,6,6,0,2
Process-362,5,2222,2222,2246,6,24,18,2
Process-363,1,916,916,925,1,9,8,0
Process-364,5,1558,1558,1561,2,3,1,0
Process-365,5,3073,3073,3079,2,6,4,0
Process-366,2,4595,4595,4622,7,27,20,3
Process-367,2,4349,4349,4364,8,15,7,3
Process-368,2,4936,4936,4944,1,8,7,0
Process-369,1,2535,2535,2563,6,28,22,2
Process-370,1,2486,2486,2500,4,14,10,1
Process-371,1,712,712,733,9,21,12,4
Process-372,5,5155,5155,5187,5,32,27,2
Process-373,3,2511,2511,2547,9,36,27,4
Process-374,3,4739,4739,4748,4,9,5,1
Process-375,2,897,897,909,5,12,7,2
Process-376,1,2326,2326,2356,10,30,20,4
Process-377,3,1337,1337,1350,8,13,5,3
Process-378,5,1335,1335,1336,1,1,0,0
Process-379,2,2131,2131,2146,8,15,7,3
Process-380,5,4858,4858,4898,10,40,30,4
Process-381,1,4885,4885,4909,5,24,19,2
Process-382,1,5048,5048,5070,4,22,18,1
Process-383,5,3368,3368,3380,10,12,2,4
Process-384,4,3795,3795,3799,2,4,2,0
Process-385,3,2788,2788,2802,4,14,10,1
Process-386,1,866,866,874,1,8,7,0
Process-387,5,4858,4858,4887,5,29,24,2
Process-388,5,3409,3409,3424,10,15,5,4
Process-389,1,3408,3408,3418,4,10,6,1
Process-390,5,5085,5085,5094,5,9,4,2
Process-391,2,445,445,461,4,16,12,1
Process-392,3,3516,3516,3542,7,26,19,3
Process-393,1,3933,3933,4076,10,143,133,4
Process-394,5,797,797,801,1,4,3,0
Process-395,2,938,938,961,5,23,18,2
Process-396,5,3251,3251,3256,2,5,3,0
Process-397,3,5107,5107,5149,8,42,34,3
Process-398,1,1960,1960,1961,1,1,0,0
Process-399,2,2068,2068,2117,10,49,39,4
Process-400,4,3210,3210,3254,10,44,34,4
Process-401,2,4807,4807,4809,2,2,0,0
Process-402,3,2656,2656,2686,8,30,22,3
Process-403,5,3945,3945,3973,2,28,26,0
Process-404,3,3445,3445,3472,5,27,22,2
Process-405,2,4728,4728,4730,2,2,0,0
Process-406,4,3596,3596,3617,8,21,13,3
Process-407,2,2100,2100,2108,2,8,6,0
Process-408,3,4826,4826,4861,8,35,27,3
Process-409,2,3861,3861,3876,2,15,13,0
Process-410,5,3336,3336,3342,6,6,0,2
Process-411,5,1407,1407,1440,10,33,23,4
Process-412,1,4012,4012,4131,8,119,111,3
Process-413,5,875,875,890,10,15,5,4
Process-414,3,2663,2663,2681,4,18,14,1
Process-415,1,4970,4970,4984,10,14,4,4
Process-416,1,5062,5062,5091,7,29,22,3
Process-417,1,2874,2874,2890,6,16,10,2
Process-418,5,4255,4255,4272,4,17,13,1
Process-419,4,4478,4478,4483,5,5,0,2
Process-420,3,2995,2995,3042,7,47,40,3
Process-421,3,3037,3037,3061,3,24,21,1
Process-422,5,4579,4579,4584,5,5,0,2
Process-423,1,2211,2211,2218,2,7,5,0
Process-424,3,1102,1102,1128,9,26,17,4
Process-425,5,3697,3697,3702,4,5,1,1
Process-426,5,2080,2080,2090,2,10,8,0
Process-427,4,2485,2485,2497,3,12,9,1
Process-428,4,2703,2703,2717,7,14,7,3
Process-429,2,2799,2799,2808,2,9,7,0
Process-430,4,4748,4748,4753,5,5,0,2
Process-431,5,3548,3548,3562,10,14,4,4
Process-432,5,3853,3853,3895,7,42,35,3
Process-433,5,3929,3929,4014,7,85,78,3
Process-434,1,3224,3224,3252,3,28,25,1
Process-435,5,2127,2127,2134,7,7,0,3
Process-436,4,2457,2457,2462,1,5,4,0
Process-437,4,301,301,308,7,7,0,3
Process-438,1,3476,3476,3520,8,44,36,3
Process-439,2,4680,4680,4687,2,7,5,0
Process-440,3,2655,2655,2682,9,27,18,4
Process-441,2,5397,5397,5409,6,12,6,2
Process-442,5,1361,1361,1377,4,16,12,1
Process-443,2,5446,5446,5450,4,4,0,1
Process-444,1,2295,2295,2332,6,37,31,2
Process-445,5,5191,5191,5194,1,3,2,0
Process-446,5,2235,2235,2289,10,54,44,4
Process-447,4,1596,1596,1604,8,8,0,3
Process-448,3,3039,3039,3051,2,12,10,0
Process-449,4,1809,1809,1822,3,13,10,1
Process-450,4,5458,5458,5468,5,10,5,2
Process-451,4,442,442,449,3,7,4,1
Process-452,5,1243,1243,1246,2,3,1,0
Process-453,1,2539,2539,2587,10,48,38,4
Process-454,3,1981,1981,1985,4,4,0,1
Process-455,3,851,851,869,7,18,11,3
Process-456,2,5058,5058,5086,8,28,20,3
Process-457,3,5304,5304,5312,3,8,5,1
Process-458,5,1487,1487,1490,3,3,0,1
Process-459,3,2443,2443,2461,5,18,13,2
Process-460,3,637,637,651,6,14,8,2
Process-461,2,54,54,78,6,24,18,2
Process-462,5,4027,4027,4129,7,102,95,3
Process-463,2,4927,4927,4943,3,16,13,1
Process-464,1,288,288,295,2,7,5,0
Process-465,1,5294,5294,5303,3,9,6,1
Process-466,2,2622,2622,2650,10,28,18,4
Process-467,5,3833,3833,3841,1,8,7,0
Process-468,5,3161,3161,3182,8,21,13,3
Process-469,4,5109,5109,5127,3,18,15,1
Process-470,4,3511,3511,3537,6,26,20,2
Process-471,4,2040,2040,2080,9,40,31,4
Process-472,2,4669,4669,4674,2,5,3,0
Process-473,5,5131,5131,5167,6,36,30,2
Process-474,3,2116,2116,2122,1,6,5,0
Process-475,1,279,279,285,6,6,0,2
Process-476,3,2709,2709,2720,3,11,8,1
Process-477,3,1736,1736,1751,6,15,9,2
Process-478,2,3474,3474,3516,8,42,34,3
Process-479,4,5418,5418,5427,6,9,3,2
Process-480,2,3005,3005,3036,4,31,27,1
Process-481,4,3285,3285,3303,8,18,10,3
Process-482,4,1164,1164,1219,9,55,46,4
Process-483,4,2028,2028,2075,10,47,37,4
Process-484,5,5361,5361,5383,6,22,16,2
Process-485,5,5007,5007,5015,6,8,2,2
Process-486,4,5193,5193,5198,4,5,1,1
Process-487,4,5253,5253,5269,5,16,11,2
Process-488,5,841,841,847,1,6,5,0
Process-489,2,490,490,497,3,7,4,1
Process-490,4,1992,1992,2005,7,13,6,3
Process-491,2,3845,3845,3881,6,36,30,2
Process-492,1,3108,3108,3141,9,33,24,4
Process-493,5,5120,5120,5174,9,54,45,4
Process-494,3,1161,1161,1216,9,55,46,4
Process-495,1,2202,2202,2252,10,50,40,4
Process-496,1,1385,1385,1398,4,13,9,1
Process-497,1,3966,3966,4068,5,102,97,2
Process-498,1,343,343,351,8,8,0,3
Process-499,1,4121,4121,4182,5,61,56,2
Process-500,3,4039,4039,4097,3,58,55,1
Process-501,4,223,223,232,9,9,0,4
Process-502,1,3843,3843,3853,2,10,8,0
Process-503,1,4534,4534,4543,2,9,7,0
Process-504,4,4309,4309,4325,9,16,7,4
Process-505,4,3285,3285,3297,8,12,4,3
Process-506,1,626,626,636,7,10,3,3
Process-507,5,3771,3771,3786,9,15,6,4
Process-508,5,958,958,991,8,33,25,3
Process-509,1,2311,2311,2348,8,37,29,3
Process-510,3,862,862,877,5,15,10,2
Process-511,4,318,318,323,1,5,4,0
Process-512,3,1171,1171,1213,6,42,36,2
Process-513,1,1997,1997,2054,7,57,50,3
Process-514,5,4791,4791,4796,5,5,0,2
Process-515,3,3176,3176,3202,5,26,21,2
Process-516,5,4395,4395,4405,10,10,0,4
Process-517,5,231,231,234,2,3,1,0
Process-518,5,3892,3892,3929,6,37,31,2
Process-519,4,317,317,322,5,5,0,2
Process-520,1,4905,4905,4927,3,22,19,1
Process-521,1,5476,5476,5477,1,1,0,0
Process-522,1,3770,3770,3803,10,33,23,4
Process-523,3,3957,3957,4016,4,59,55,1
Process-524,1,3222,3222,3238,2,16,14,0
Process-525,3,1685,1685,1690,2,5,3,0
Process-526,5,2192,2192,2205,7,13,6,3
Process-527,1,1081,1081,1090,9,9,0,4
Process-528,5,1280,1280,1284,3,4,1,1
Process-529,3,2424,2424,2433,7,9,2,3
Process-530,4,4616,4616,4634,9,18,9,4
Process-531,3,5219,5219,5223,4,4,0,1
Process-532,5,3438,3438,3455,10,17,7,4
Process-533,2,832,832,858,8,26,18,3
Process-534,1,3651,3651,3663,1,12,11,0
Process-535,1,436,436,457,10,21,11,4
Process-536,1,49,49,87,9,38,29,4
Process-537,4,3936,3936,4065,10,129,119,4
Process-538,3,3980,3980,4041,4,61,57,1
Process-539,3,1996,1996,2004,1,8,7,0
Process-540,1,2076,2076,2110,6,34,28,2
Process-541,5,1655,1655,1667,10,12,2,4
Process-542,1,3883,3883,3994,9,111,102,4
Process-543,5,2277,2277,2309,6,32,26,2
Process-544,2,2997,2997,3024,3,27,24,1
Process-545,2,1722,1722,1725,3,3,0,1
Process-546,2,2379,2379,2393,5,14,9,2
Process-547,2,4634,4634,4644,8,10,2,3
Process-548,2,4282,4282,4317,9,35,26,4
Process-549,3,2870,2870,2880,6,10,4,2
Process-550,1,1402,1402,1415,1,13,12,0
Process-551,1,82,82,118,7,36,29,3
Process-552,5,2509,2509,2525,10,16,6,4
Process-553,1,1363,1363,1405,9,42,33,4
Process-554,3,1770,1770,1787,6,17,11,2
Process-555,5,3778,3778,3795,8,17,9,3
Process-556,1,3393,3393,3400,4,7,3,1
Process-557,4,3844,3844,3879,7,35,28,3
Process-558,1,206,206,213,7,7,0,3
Process-559,1,3226,3226,3246,2,20,18,0
Process-560,5,1931,1931,1939,8,8,0,3
Process-561,2,5134,5134,5179,5,45,40,2
Process-562,2,516,516,526,8,10,2,3
Process-563,3,365,365,367,2,2,0,0
Process-564,4,4731,4731,4741,10,10,0,4
Process-565,1,599,599,604,5,5,0,2
Process-566,5,1658,1658,1672,5,14,9,2
Process-567,2,3841,3841,3855,4,14,10,1
Process-568,3,2003,2003,2047,7,44,37,3
Process-569,1,2841,2841,2865,6,24,18,2
Process-570,5,2997,2997,3045,9,48,39,4
Process-571,5,2001,2001,2009,2,8,6,0
Process-572,1,4997,4997,5005,6,8,2,2
Process-573,5,2570,2570,2594,7,24,17,3
Process-574,5,2007,2007,2038,5,31,26,2
Process-575,1,3780,3780,3791,1,11,10,0
Process-576,4,3718,3718,3723,5,5,0,2
Process-577,2,2318,2318,2330,2,12,10,0
Process-578,3,741,741,749,4,8,4,1
Process-579,5,4587,4587,4594,7,7,0,3
Process-580,4,1919,1919,1924,5,5,0,2
Process-581,4,2263,2263,2295,6,32,26,2
Process-582,4,1126,1126,1137,3,11,8,1
Process-583,2,2916,2916,2940,10,24,14,4
Process-584,1,1635,1635,1644,9,9,0,4
Process-585,1,4794,4794,4799,2,5,3,0
Process-586,5,4523,4523,4541,10,18,8,4
Process-587,3,3189,3189,3234,10,45,35,4
Process-588,4,1472,1472,1485,8,13,5,3
Process-589,2,974,974,987,1,13,12,0
Process-590,2,1991,1991,2007,6,16,10,2
