Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-90,4,4840,4840,4854,10,14,4,0
Process-91,1,2634,2634,2650,3,16,13,0
Process-92,3,4794,4794,4799,1,5,4,0
Process-93,4,4110,4110,4310,2,200,198,0
Process-94,2,2622,2622,2651,1,29,28,0
Process-95,4,2265,2265,2276,8,11,3,0
Process-96,4,2107,2107,2124,1,17,16,0
Process-97,2,4679,4679,4685,6,6,0,0
Process-98,4,4435,4435,4438,3,3,0,0
Process-99,4,5296,5296,5305,8,9,1,0
Process-100,3,31,31,51,7,20,13,0
Process-101,5,5042,5042,5053,7,11,4,0
Process-102,1,4112,4112,4321,2,209,207,0
Process-103,4,2025,2025,2100,4,75,71,0
Process-104,1,1288,1288,1297,9,9,0,0
Process-105,3,3995,3995,4324,1,329,328,0
Process-106,5,491,491,498,5,7,2,0
Process-107,2,1250,1250,1257,7,7,0,0
Process-108,5,737,737,744,6,7,1,0
Process-109,2,5083,5083,5089,6,6,0,0
Process-110,5,3014,3014,3067,3,53,50,0
Process-111,2,92,92,168,1,76,75,0
Process-112,2,5011,5011,5021,8,10,2,0
Process-113,4,409,409,423,4,14,10,0
Process-114,1,4425,4425,4434,9,9,0,0
Process-115,1,1348,1348,1369,7,21,14,0
Process-116,4,4917,4917,4933,8,16,8,0
Process-117,3,4085,4085,4094,7,9,2,0
Process-118,3,5238,5238,5264,8,26,18,0
Process-119,4,2847,2847,2856,7,9,2,0
Process-120,3,4355,4355,4364,1,9,8,0
Process-121,4,996,996,1009,10,13,3,0
Process-122,1,281,281,289,4,8,4,0
Process-123,5,286,286,291,2,5,3,0
Process-124,1,2654,2654,2717,2,63,61,0
Process-125,1,3292,3292,3302,9,10,1,0
Process-126,2,3870,3870,4210,2,340,338,0
Process-127,4,4752,4752,4764,4,12,8,0
Process-128,5,3761,3761,3773,5,12,7,0
Process-129,3,5407,5407,5420,4,13,9,0
Process-130,2,982,982,1027,2,45,43,0
Process-131,4,1735,1735,1755,2,20,18,0
Process-132,1,3142,3142,3145,3,3,0,0
Process-133,2,4228,4228,4242,5,14,9,0
Process-134,1,4178,4178,4199,6,21,15,0
Process-135,5,541,541,549,7,8,1,0
Process-136,1,5457,5457,5465,8,8,0,0
Process-137,5,197,197,201,4,4,0,0
Process-138,3,2442,2442,2459,5,17,12,0
Process-139,4,4738,4738,4748,3,10,7,0
Process-140,1,4284,4284,4303,9,19,10,0
Process-141,5,2475,2475,2476,1,1,0,0
Process-142,3,671,671,682,9,11,2,0
Process-143,5,1902,1902,1907,5,5,0,0
Process-144,5,1094,1094,1125,4,31,27,0
Process-145,5,914,914,924,10,10,0,0
Process-146,1,2348,2348,2353,4,5,1,0
Process-147,2,4809,4809,4817,8,8,0,0
Process-148,4,3636,3636,3649,8,13,5,0
Process-149,5,5427,5427,5437,9,10,1,0
Process-150,3,5099,5099,5110,8,11,3,0
Process-151,2,1353,1353,1362,9,9,0,0
Process-152,1,3960,3960,3984,8,24,16,0
Process-153,3,3920,3920,4111,4,191,187,0
Process-154,5,2841,2841,2849,8,8,0,0
Process-155,1,3018,3018,3070,3,52,49,0
Process-156,5,382,382,388,6,6,0,0
Process-157,1,5253,5253,5271,7,18,11,0
Process-158,1,3204,3204,3234,6,30,24,0
Process-159,5,3919,3919,4067,5,148,143,0
Process-160,5,5154,5154,5174,4,20,16,0
Process-161,5,3556,3556,3567,4,11,7,0
Process-162,2,1732,1732,1741,9,9,0,0
Process-163,3,3167,3167,3281,1,114,113,0
Process-164,4,1779,1779,1793,7,14,7,0
Process-165,1,5407,5407,5416,8,9,1,0
Process-166,1,3578,3578,3585,7,7,0,0
Process-167,1,534,534,550,1,16,15,0
Process-168,2,770,770,780,8,10,2,0
Process-169,1,4636,4636,4649,7,13,6,0
Process-170,4,1123,1123,1132,7,9,2,0
Process-171,4,2290,2290,2345,2,55,53,0
Process-172,4,3909,3909,3924,10,15,5,0
Process-173,3,5113,5113,5186,2,73,71,0
Process-174,1,3547,3547,3563,4,16,12,0
Process-175,2,1123,1123,1138,6,15,9,0
Process-176,3,4649,4649,4657,8,8,0,0
Process-177,2,926,926,1021,2,95,93,0
Process-178,3,4327,4327,4334,7,7,0,0
Process-179,2,3442,3442,3470,9,28,19,0
Process-180,4,2919,2919,2938,4,19,15,0
Process-181,5,2586,2586,2598,9,12,3,0
Process-182,4,4152,4152,4161,5,9,4,0
Process-183,1,438,438,455,9,17,8,0
Process-184,1,896,896,906,10,10,0,0
Process-185,5,4440,4440,4450,10,10,0,0
Process-186,4,1518,1518,1532,8,14,6,0
Process-187,2,1883,1883,1893,8,10,2,0
Process-188,3,2974,2974,2983,9,9,0,0
Process-189,3,4401,4401,4415,10,14,4,0
Process-190,3,2160,2160,2167,5,7,2,0
Process-191,4,3255,3255,3282,1,27,26,0
Process-192,2,5199,5199,5211,5,12,7,0
Process-193,5,4382,4382,4384,2,2,0,0
Process-194,3,3926,3926,4072,5,146,141,0
Process-195,4,3507,3507,3515,8,8,0,0
Process-196,5,5449,5449,5457,7,8,1,0
Process-197,5,3937,3937,4212,2,275,273,0
Process-198,5,3752,3752,3757,5,5,0,0
Process-199,4,794,794,804,10,10,0,0
Process-200,3,3578,3578,3590,5,12,7,0
Process-201,2,3938,3938,3999,7,61,54,0
Process-202,3,2296,2296,2306,9,10,1,0
Process-203,1,3306,3306,3317,7,11,4,0
Process-204,4,5105,5105,5120,10,15,5,0
Process-205,2,3115,3115,3141,3,26,23,0
Process-206,3,1417,1417,1429,5,12,7,0
Process-207,4,2717,2717,2724,7,7,0,0
Process-208,1,923,923,928,4,5,1,0
Process-209,2,1178,1178,1219,2,41,39,0
Process-210,1,3344,3344,3352,2,8,6,0
Process-211,5,3416,3416,3424,2,8,6,0
Process-212,4,2186,2186,2205,4,19,15,0
Process-213,5,5366,5366,5395,6,29,23,0
Process-214,1,825,825,839,8,14,6,0
Process-215,5,2247,2247,2341,2,94,92,0
Process-216,5,3256,3256,3263,6,7,1,0
Process-217,4,1158,1158,1166,7,8,1,0
Process-218,3,4840,4840,4862,8,22,14,0
Process-219,2,1347,1347,1389,5,42,37,0
Process-220,1,1645,1645,1651,6,6,0,0
Process-221,1,1871,1871,1875,3,4,1,0
Process-222,3,4658,4658,4670,9,12,3,0
Process-223,3,683,683,704,6,21,15,0
Process-224,2,3341,3341,3350,8,9,1,0
Process-225,1,1138,1138,1154,1,16,15,0
Process-226,2,4113,4113,4123,8,10,2,0
Process-227,2,4414,4414,4422,7,8,1,0
Process-228,2,923,923,1019,3,96,93,0
Process-229,5,262,262,274,10,12,2,0
Process-230,2,3520,3520,3578,1,58,57,0
Process-231,1,2786,2786,2794,7,8,1,0
Process-232,3,3986,3986,4015,6,29,23,0
Process-233,2,2795,2795,2809,10,14,4,0
Process-234,1,2846,2846,2865,3,19,16,0
Process-235,3,1111,1111,1141,3,30,27,0
Process-236,2,104,104,115,9,11,2,0
Process-237,5,4684,4684,4693,8,9,1,0
Process-238,1,3583,3583,3663,2,80,78,0
Process-239,5,971,971,991,6,20,14,0
Process-240,3,5289,5289,5292,3,3,0,0
Process-241,4,109,109,160,4,51,47,0
Process-242,3,2000,2000,2120,1,120,119,0
Process-243,2,3046,3046,3054,7,8,1,0
Process-244,2,4096,4096,4140,4,44,40,0
Process-245,1,2413,2413,2415,2,2,0,0
Process-246,4,3160,3160,3169,9,9,0,0
Process-247,5,2529,2529,2614,1,85,84,0
Process-248,1,2133,2133,2144,10,11,1,0
Process-249,3,2559,2559,2569,8,10,2,0
Process-250,2,2171,2171,2180,9,9,0,0
Process-251,1,3665,3665,3667,2,2,0,0
Process-252,4,26,26,36,10,10,0,0
Process-253,2,4502,4502,4527,9,25,16,0
Process-254,5,178,178,181,3,3,0,0
Process-255,1,2756,2756,2769,9,13,4,0
Process-256,5,4829,4829,4877,5,48,43,0
Process-257,5,676,676,690,8,14,6,0
Process-258,1,5022,5022,5046,6,24,18,0
Process-259,5,4978,4978,4984,4,6,2,0
Process-260,1,2894,2894,2900,6,6,0,0
Process-261,3,2275,2275,2343,2,68,66,0
Process-262,3,2694,2694,2705,4,11,7,0
Process-263,4,462,462,465,3,3,0,0
Process-264,3,1515,1515,1524,7,9,2,0
Process-265,3,497,497,506,8,9,1,0
Process-266,4,4715,4715,4719,4,4,0,0
Process-267,1,5197,5197,5206,9,9,0,0
Process-268,2,4243,4243,4256,9,13,4,0
Process-269,1,2770,2770,2787,8,17,9,0
Process-270,3,824,824,831,7,7,0,0
Process-271,2,2312,2312,2347,2,35,33,0
Process-272,1,3675,3675,3681,6,6,0,0
Process-273,2,1077,1077,1079,2,2,0,0
Process-274,4,3269,3269,3278,9,9,0,0
Process-275,4,3998,3998,4009,10,11,1,0
Process-276,1,1267,1267,1271,4,4,0,0
Process-277,5,1094,1094,1104,10,10,0,0
Process-278,2,100,100,156,5,56,51,0
Process-279,2,4591,4591,4602,8,11,3,0
Process-280,5,2635,2635,2647,8,12,4,0
Process-281,5,3933,3933,3976,9,43,34,0
Process-282,5,493,493,511,2,18,16,0
Process-283,5,1806,1806,1811,5,5,0,0
Process-284,1,141,141,151,6,10,4,0
Process-285,5,1846,1846,1849,3,3,0,0
Process-286,1,261,261,264,3,3,0,0
Process-287,5,3118,3118,3127,9,9,0,0
Process-288,1,2408,2408,2409,1,1,0,0
Process-289,4,3178,3178,3189,6,11,5,0
Process-290,4,3825,3825,4322,1,497,496,0
Process-291,5,5323,5323,5337,5,14,9,0
Process-292,3,4245,4245,4276,3,31,28,0
Process-293,4,827,827,854,7,27,20,0
Process-294,3,2104,2104,2112,6,8,2,0
Process-295,2,4466,4466,4474,8,8,0,0
Process-296,4,2437,2437,2445,6,8,2,0
Process-297,3,2373,2373,2388,5,15,10,0
Process-298,2,1850,1850,1863,9,13,4,0
Process-299,4,3870,3870,3880,6,10,4,0
Process-300,5,5420,5420,5446,1,26,25,0
Process-301,4,2792,2792,2836,1,44,43,0
Process-302,2,1882,1882,1898,5,16,11,0
Process-303,3,1171,1171,1214,3,43,40,0
Process-304,1,4563,4563,4575,4,12,8,0
Process-305,1,4645,4645,4661,4,16,12,0
Process-306,2,1154,1154,1159,5,5,0,0
Process-307,2,629,629,642,9,13,4,0
Process-308,4,511,511,512,1,1,0,0
Process-309,3,3025,3025,3036,10,11,1,0
Process-310,3,4041,4041,4062,6,21,15,0
Process-311,2,3192,3192,3265,2,73,71,0
Process-312,3,3757,3757,3758,1,1,0,0
Process-313,5,4195,4195,4325,1,130,129,0
Process-314,5,4228,4228,4237,8,9,1,0
Process-315,2,4045,4045,4056,7,11,4,0
Process-316,2,4443,4443,4460,10,17,7,0
Process-317,4,1677,1677,1691,4,14,10,0
Process-318,3,5231,5231,5246,10,15,5,0
Process-319,3,4224,4224,4229,4,5,1,0
Process-320,3,3633,3633,3661,5,28,23,0
Process-321,2,711,711,753,1,42,41,0
Process-322,3,4184,4184,4193,7,9,2,0
Process-323,1,1399,1399,1424,7,25,18,0
Process-324,2,3640,3640,3656,7,16,9,0
Process-325,2,517,517,529,5,12,7,0
Process-326,5,4778,4778,4782,4,4,0,0
Process-327,2,1392,1392,1400,7,8,1,0
Process-328,4,5491,5491,5502,10,11,1,0
Process-329,2,1137,1137,1153,2,16,14,0
Process-330,1,3464,3464,3479,9,15,6,0
Process-331,4,801,801,806,2,5,3,0
Process-332,4,359,359,363,4,4,0,0
Process-333,4,5024,5024,5059,6,35,29,0
Process-334,3,1258,1258,1262,3,4,1,0
Process-335,3,4684,4684,4700,7,16,9,0
Process-336,1,5325,5325,5332,7,7,0,0
Process-337,5,2203,2203,2297,4,94,90,0
Process-338,3,2662,2662,2727,1,65,64,0
Process-339,3,768,768,772,3,4,1,0
Process-340,5,5360,5360,5373,8,13,5,0
Process-341,4,1520,1520,1541,1,21,20,0
Process-342,2,1273,1273,1281,8,8,0,0
Process-343,3,3659,3659,3671,1,12,11,0
Process-344,3,4492,4492,4495,3,3,0,0
Process-345,1,3541,3541,3549,8,8,0,0
Process-346,4,4839,4839,4882,5,43,38,0
Process-347,3,4213,4213,4221,7,8,1,0
Process-348,5,4562,4562,4571,9,9,0,0
Process-349,1,3846,3846,4107,4,261,257,0
Process-350,5,5334,5334,5341,4,7,3,0
Process-351,2,5401,5401,5408,3,7,4,0
Process-352,1,2293,2293,2324,4,31,27,0
Process-353,4,2053,2053,2064,10,11,1,0
Process-354,5,2340,2340,2358,1,18,17,0
Process-355,1,699,699,713,9,14,5,0
Process-356,3,2042,2042,2106,3,64,61,0
Process-357,4,942,942,952,4,10,6,0
Process-358,4,2521,2521,2543,7,22,15,0
Process-359,5,2762,2762,2779,10,17,7,0
Process-360,2,4855,4855,4906,4,51,47,0
Process-361,4,1676,1676,1682,6,6,0,0
Process-362,5,2222,2222,2268,6,46,40,0
Process-363,1,916,916,1028,1,112,111,0
Process-364,5,1558,1558,1565,2,7,5,0
Process-365,5,3073,3073,3098,2,25,23,0
Process-366,2,4595,4595,4634,7,39,32,0
Process-367,2,4349,4349,4359,8,10,2,0
Process-368,2,4936,4936,4944,1,8,7,0
Process-369,1,2535,2535,2589,6,54,48,0
Process-370,1,2486,2486,2496,4,10,6,0
Process-371,1,712,712,722,9,10,1,0
Process-372,5,5155,5155,5166,5,11,6,0
Process-373,3,2511,2511,2528,9,17,8,0
Process-374,3,4739,4739,4745,4,6,2,0
Process-375,2,897,897,911,5,14,9,0
Process-376,1,2326,2326,2337,10,11,1,0
Process-377,3,1337,1337,1353,8,16,8,0
Process-378,5,1335,1335,1440,1,105,104,0
Process-379,2,2131,2131,2152,8,21,13,0
Process-380,5,4858,4858,4872,10,14,4,0
Process-381,1,4885,4885,4902,5,17,12,0
Process-382,1,5048,5048,5078,4,30,26,0
Process-383,5,3368,3368,3382,10,14,4,0
Process-384,4,3795,3795,3802,2,7,5,0
Process-385,3,2788,2788,2822,4,34,30,0
Process-386,1,866,866,892,1,26,25,0
Process-387,5,4858,4858,4887,5,29,24,0
Process-388,5,3409,3409,3422,10,13,3,0
Process-389,1,3408,3408,3412,4,4,0,0
Process-390,5,5085,5085,5094,5,9,4,0
Process-391,2,445,445,459,4,14,10,0
Process-392,3,3516,3516,3528,7,12,5,0
Process-393,1,3933,3933,3947,10,14,4,0
Process-394,5,797,797,807,1,10,9,0
Process-395,2,938,938,943,5,5,0,0
Process-396,5,3251,3251,3280,2,29,27,0
Process-397,3,5107,5107,5137,8,30,22,0
Process-398,1,1960,1960,1961,1,1,0,0
Process-399,2,2068,2068,2083,10,15,5,0
Process-400,4,3210,3210,3228,10,18,8,0
Process-401,2,4807,4807,4809,2,2,0,0
Process-402,3,2656,2656,2681,8,25,17,0
Process-403,5,3945,3945,4214,2,269,267,0
Process-404,3,3445,3445,3507,5,62,57,0
Process-405,2,4728,4728,4730,2,2,0,0
Process-406,4,3596,3596,3613,8,17,9,0
Process-407,2,2100,2100,2118,2,18,16,0
Process-408,3,4826,4826,4837,8,11,3,0
Process-409,2,3861,3861,4208,2,347,345,0
Process-410,5,3336,3336,3342,6,6,0,0
Process-411,5,1407,1407,1417,10,10,0,0
Process-412,1,4012,4012,4042,8,30,22,0
Process-413,5,875,875,887,10,12,2,0
Process-414,3,2663,2663,2685,4,22,18,0
Process-415,1,4970,4970,4980,10,10,0,0
Process-416,1,5062,5062,5074,7,12,5,0
Process-417,1,2874,2874,2890,6,16,10,0
Process-418,5,4255,4255,4269,4,14,10,0
Process-419,4,4478,4478,4483,5,5,0,0
Process-420,3,2995,2995,3014,7,19,12,0
Process-421,3,3037,3037,3073,3,36,33,0
Process-422,5,4579,4579,4584,5,5,0,0
Process-423,1,2211,2211,2339,2,128,126,0
Process-424,3,1102,1102,1113,9,11,2,0
Process-425,5,3697,3697,3702,4,5,1,0
Process-426,5,2080,2080,2116,2,36,34,0
Process-427,4,2485,2485,2499,3,14,11,0
Process-428,4,2703,2703,2712,7,9,2,0
Process-429,2,2799,2799,2835,2,36,34,0
Process-430,4,4748,4748,4753,5,5,0,0
Process-431,5,3548,3548,3559,10,11,1,0
Process-432,5,3853,3853,3860,7,7,0,0
Process-433,5,3929,3929,3937,7,8,1,0
Process-434,1,3224,3224,3247,3,23,20,0
Process-435,5,2127,2127,2134,7,7,0,0
Process-436,4,2457,2457,2465,1,8,7,0
Process-437,4,301,301,308,7,7,0,0
Process-438,1,3476,3476,3495,8,19,11,0
Process-439,2,4680,4680,4702,2,22,20,0
Process-440,3,2655,2655,2673,9,18,9,0
Process-441,2,5397,5397,5405,6,8,2,0
Process-442,5,1361,1361,1393,4,32,28,0
Process-443,2,5446,5446,5450,4,4,0,0
Process-444,1,2295,2295,2312,6,17,11,0
Process-445,5,5191,5191,5214,1,23,22,0
Process-446,5,2235,2235,2245,10,10,0,0
Process-447,4,1596,1596,1604,8,8,0,0
Process-448,3,3039,3039,3096,2,57,55,0
Process-449,4,1809,1809,1832,3,23,20,0
Process-450,4,5458,5458,5470,5,12,7,0
Process-451,4,442,442,462,3,20,17,0
Process-452,5,1243,1243,1249,2,6,4,0
Process-453,1,2539,2539,2553,10,14,4,0
Process-454,3,1981,1981,1985,4,4,0,0
Process-455,3,851,851,861,7,10,3,0
Process-456,2,5058,5058,5067,8,9,1,0
Process-457,3,5304,5304,5312,3,8,5,0
Process-458,5,1487,1487,1503,3,16,13,0
Process-459,3,2443,2443,2464,5,21,16,0
Process-460,3,637,637,648,6,11,5,0
Process-461,2,54,54,82,6,28,22,0
Process-462,5,4027,4027,4049,7,22,15,0
Process-463,2,4927,4927,4936,3,9,6,0
Process-464,1,288,288,295,2,7,5,0
Process-465,1,5294,5294,5297,3,3,0,0
Process-466,2,2622,2622,2639,10,17,7,0
Process-467,5,3833,3833,4323,1,490,489,0
Process-468,5,3161,3161,3177,8,16,8,0
Process-469,4,5109,5109,5177,3,68,65,0
Process-470,4,3511,3511,3521,6,10,4,0
Process-471,4,2040,2040,2050,9,10,1,0
Process-472,2,4669,4669,4674,2,5,3,0
Process-473,5,5131,5131,5150,6,19,13,0
Process-474,3,2116,2116,2125,1,9,8,0
Process-475,1,279,279,285,6,6,0,0
Process-476,3,2709,2709,2715,3,6,3,0
Process-477,3,1736,1736,1747,6,11,5,0
Process-478,2,3474,3474,3487,8,13,5,0
Process-479,4,5418,5418,5426,6,8,2,0
Process-480,2,3005,3005,3058,4,53,49,0
Process-481,4,3285,3285,3310,8,25,17,0
Process-482,4,1164,1164,1184,9,20,11,0
Process-483,4,2028,2028,2041,10,13,3,0
Process-484,5,5361,5361,5389,6,28,22,0
Process-485,5,5007,5007,5013,6,6,0,0
Process-486,4,5193,5193,5197,4,4,0,0
Process-487,4,5253,5253,5282,5,29,24,0
Process-488,5,841,841,891,1,50,49,0
Process-489,2,490,490,493,3,3,0,0
Process-490,4,1992,1992,2012,7,20,13,0
Process-491,2,3845,3845,3866,6,21,15,0
Process-492,1,3108,3108,3118,9,10,1,0
Process-493,5,5120,5120,5129,9,9,0,0
Process-494,3,1161,1161,1175,9,14,5,0
Process-495,1,2202,2202,2215,10,13,3,0
Process-496,1,1385,1385,1433,4,48,44,0
Process-497,1,3966,3966,4087,5,121,116,0
Process-498,1,343,343,351,8,8,0,0
Process-499,1,4121,4121,4128,5,7,2,0
Process-500,3,4039,4039,4167,3,128,125,0
Process-501,4,223,223,232,9,9,0,0
Process-502,1,3843,3843,4206,2,363,361,0
Process-503,1,4534,4534,4543,2,9,7,0
Process-504,4,4309,4309,4319,9,10,1,0
Process-505,4,3285,3285,3293,8,8,0,0
Process-506,1,626,626,633,7,7,0,0
Process-507,5,3771,3771,3792,9,21,12,0
Process-508,5,958,958,977,8,19,11,0
Process-509,1,2311,2311,2320,8,9,1,0
Process-510,3,862,862,877,5,15,10,0
Process-511,4,318,318,323,1,5,4,0
Process-512,3,1171,1171,1211,6,40,34,0
Process-513,1,1997,1997,2019,7,22,15,0
Process-514,5,4791,4791,4796,5,5,0,0
Process-515,3,3176,3176,3244,5,68,63,0
Process-516,5,4395,4395,4405,10,10,0,0
Process-517,5,231,231,236,2,5,3,0
Process-518,5,3892,3892,3914,6,22,16,0
Process-519,4,317,317,322,5,5,0,0
Process-520,1,4905,4905,4909,3,4,1,0
Process-521,1,5476,5476,5477,1,1,0,0
Process-522,1,3770,3770,3783,10,13,3,0
Process-523,3,3957,3957,4115,4,158,154,0
Process-524,1,3222,3222,3267,2,45,43,0
Process-525,3,1685,1685,1693,2,8,6,0
Process-526,5,2192,2192,2201,7,9,2,0
Process-527,1,1081,1081,1090,9,9,0,0
Process-528,5,1280,1280,1284,3,4,1,0
Process-529,3,2424,2424,2431,7,7,0,0
Process-530,4,4616,4616,4627,9,11,2,0
Process-531,3,5219,5219,5223,4,4,0,0
Process-532,5,3438,3438,3451,10,13,3,0
Process-533,2,832,832,847,8,15,7,0
Process-534,1,3651,3651,3670,1,19,18,0
Process-535,1,436,436,446,10,10,0,0
Process-536,1,49,49,60,9,11,2,0
Process-537,4,3936,3936,3957,10,21,11,0
Process-538,3,3980,3980,4136,4,156,152,0
Process-539,3,1996,1996,2119,1,123,122,0
Process-540,1,2076,2076,2096,6,20,14,0
Process-541,5,1655,1655,1665,10,10,0,0
Process-542,1,3883,3883,3895,9,12,3,0
Process-543,5,2277,2277,2288,6,11,5,0
Process-544,2,2997,2997,3064,3,67,64,0
Process-545,2,1722,1722,1725,3,3,0,0
Process-546,2,2379,2379,2393,5,14,9,0
Process-547,2,4634,4634,4642,8,8,0,0
Process-548,2,4282,4282,4294,9,12,3,0
Process-549,3,2870,2870,2876,6,6,0,0
Process-550,1,1402,1402,1442,1,40,39,0
Process-551,1,82,82,89,7,7,0,0
Process-552,5,2509,2509,2519,10,10,0,0
Process-553,1,1363,1363,1378,9,15,6,0
Process-554,3,1770,1770,1799,6,29,23,0
Process-555,5,3778,3778,3800,8,22,14,0
Process-556,1,3393,3393,3400,4,7,3,0
Process-557,4,3844,3844,3853,7,9,2,0
Process-558,1,206,206,213,7,7,0,0
Process-559,1,3226,3226,3269,2,43,41,0
Process-560,5,1931,1931,1939,8,8,0,0
Process-561,2,5134,5134,5161,5,27,22,0
Process-562,2,516,516,524,8,8,0,0
Process-563,3,365,365,367,2,2,0,0
Process-564,4,4731,4731,4741,10,10,0,0
Process-565,1,599,599,604,5,5,0,0
Process-566,5,1658,1658,1670,5,12,7,0
Process-567,2,3841,3841,4103,4,262,258,0
Process-568,3,2003,2003,2026,7,23,16,0
Process-569,1,2841,2841,2862,6,21,15,0
Process-570,5,2997,2997,3007,9,10,1,0
Process-571,5,2001,2001,2114,2,113,111,0
Process-572,1,4997,4997,5003,6,6,0,0
Process-573,5,2570,2570,2583,7,13,6,0
Process-574,5,2007,2007,2031,5,24,19,0
Process-575,1,3780,3780,3803,1,23,22,0
Process-576,4,3718,3718,3723,5,5,0,0
Process-577,2,2318,2318,2355,2,37,35,0
Process-578,3,741,741,752,4,11,7,0
Process-579,5,4587,4587,4594,7,7,0,0
Process-580,4,1919,1919,1924,5,5,0,0
Process-581,4,2263,2263,2282,6,19,13,0
Process-582,4,1126,1126,1151,3,25,22,0
Process-583,2,2916,2916,2929,10,13,3,0
Process-584,1,1635,1635,1644,9,9,0,0
Process-585,1,4794,4794,4798,2,4,2,0
Process-586,5,4523,4523,4537,10,14,4,0
Process-587,3,3189,3189,3199,10,10,0,0
Process-588,4,1472,1472,1487,8,15,7,0
Process-589,2,974,974,1029,1,55,54,0
Process-590,2,1991,1991,1997,6,6,0,0
